日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,人气意愿指标（AR）,人气意愿指标（BR）,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标,JDRS阶段弱势指标,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2017/11/8,20.1,20.32,1.1919,"2,276,992.27","2,027,007.20","-717,879.47",-44.9106,"1,946,566.78",81.0739,41.6667,115.9841,141.6159,85.8889,16.88,"23,166.29","12,895,420.55","10,935,174.96",20.4668,20.044,20.1885,-0.2508,0.2,-2.8091,-0.237,-0.9264,-42.8139,-0.0015,-0.0855,25.2431,18.6704,38.3885,46.1813,-0.4846,-34.7104,45.051,71.5302,0.4984,20.1375,0.8571,0.4,0.2308,-0.6613,-0.0536,98.6408,0.6729,-0.0636,0.5736,-13.6189,24.2526,0.8362,0.3249
2017/11/7,20.12,20.13,0.9459,"1,788,708.25","1,920,019.00","-714,073.95",-41.7429,"1,934,025.03",73.8298,41.6667,104.6464,131.4448,77.2308,16.62,"-1,517.80","12,873,820.68","12,287,894.29",20.4564,20.014,20.1227,-0.3365,0.18,-2.2742,-0.2135,-2.4631,-58.5515,-0.0022,-0.3973,16.1255,15.384,17.6085,38.1638,-0.5574,-45.4091,40.223,78.2918,0.5457,20.005,0.8571,0.4,0.2308,-0.5814,-0.0483,97.9086,0.6617,-0.0633,0.5971,-11.8186,24.3835,0.8228,0.328
2017/11/6,19.52,20.14,0.9746,"2,283,210.77","1,890,360.80","-647,876.40",-39.8269,"1,881,857.37",74.4673,41.6667,116.7619,143.4211,81.3402,16.88,"19,262.22","12,874,708.47","12,514,206.29",20.4597,20.012,20.1191,-0.4018,-0.67,-1.9306,-0.1778,-2.967,-85.0666,-0.0027,-0.5445,13.3342,15.0133,9.976,38.4148,-0.7034,-60.5323,43.5141,77.9359,0.5016,19.845,0.7143,0.4,0.2308,-0.5061,-0.0419,96.2715,0.6489,-0.0702,0.5879,-11.3671,24.5054,0.7998,0.314
2017/11/3,19.78,19.8,0.4939,"1,693,919.34","2,364,957.40","-606,593.07",-28.7333,"1,854,827.85",74.2037,41.6667,117.6458,137.3391,82.2245,16.26,"-11,718.50","12,835,128.76","9,357,180.39",20.5305,19.974,20.1086,-0.4712,-1.9,-1.4596,-0.1322,-5.2027,-111.2716,-0.0026,-1.0118,8.9693,15.8529,-4.7979,24.3106,-0.6149,-45.8132,38.4954,96.1977,0.4806,19.905,0.7143,0.3333,0.25,-0.4094,-0.0355,94.1065,0.6345,-0.0942,0.5821,-20.4354,24.7504,0.773,0.3215
2017/11/2,20,19.83,0.4986,"2,079,852.95","3,414,241.40","-482,089.97",-26.4922,"1,762,846.80",69.4556,50,113.8035,126.5499,76.7928,16.54,"-20,756.40","12,837,679.91","12,465,128.01",20.6834,20.176,20.2629,-0.4714,-1.66,-1.0826,-0.0758,-5.6089,-129.5986,-0.0022,-1.1555,11.5528,19.2947,-3.931,24.7269,-0.6161,-45.1133,40.3348,98.8806,0.514,20.2075,0.8571,0.3333,0.3077,-0.3139,-0.0291,92.4476,0.6183,-0.0794,0.6314,-20.1162,25.1005,0.7214,0.3168
2017/11/1,20.09,20.17,0.4058,"1,761,441.70","4,146,200.80","-354,961.40",-25.2265,"1,824,185.98",76.6997,50,128.2112,134.5578,84.6545,16.88,"-8,371.47","12,872,528.33","14,094,561.40",20.8045,20.55,20.4794,-0.4381,-1.49,-0.8066,-0.0174,-4.5207,-129.1245,-0.0012,-0.9455,16.7362,23.1656,3.8775,29.4988,-0.4122,-71.4947,38.3117,87.8788,0.545,20.08,0.7143,0.4286,0.3077,-0.2151,-0.0235,93.078,0.6005,-0.0709,0.6271,-16.3622,25.5411,0.6622,0.2877
2017/10/31,19.9,20.12,0.3598,"1,632,498.11","4,321,050.80","-155,583.15",-17.2193,"1,694,187.14",79.5658,41.6667,114.4477,129.4584,83.3667,16.73,"14,250.89","12,868,170.71","11,489,962.69",20.9551,20.814,20.6341,-0.4193,-1.74,-0.4915,0.0384,-5.2433,-184.5281,-0.0007,-1.0918,18.6528,26.3803,3.1977,27.7911,-0.5687,-66.6459,37.6731,90.5594,0.4917,20.125,0.5714,0.4286,0.3077,-0.1165,-0.0172,91.6629,0.5811,-0.0536,0.6657,-20.5873,26.091,0.6213,0.2771
2017/10/30,20.7,19.95,1.0822,"4,723,939.40","4,557,054.80","112,744.81",-14.6371,"1,483,115.92",90.0907,41.6667,123.4455,139.5778,91.2826,16.51,"-19,269.52","12,854,198.16","11,240,532.37",21.218,21.122,20.8911,-0.3472,-1.59,0.144,0.0938,-6.8446,-214.9919,-0.0002,-1.3845,22.5356,30.2441,7.1187,22.4701,-0.597,-60.6487,48.9465,97.29,0.5008,20.8575,0.5714,0.4286,0.3846,0.072,-0.0099,90.6406,0.5601,-0.0603,0.8129,-14.8283,26.6565,0.5695,0.2768
2017/10/27,21.36,20.81,1.9306,"6,956,442.24","4,322,486.20","144,244.94",0.8915,"1,601,242.27",97.4991,41.6667,128.8073,151.0519,95.3174,17.37,"-5,270.49","13,047,519.18","14,018,379.30",21.4753,21.504,21.3616,-0.1732,-0.9,0.9598,0.1414,-3.7094,-144.1787,0.0005,-0.7391,31.7873,34.0983,27.1652,32.596,-0.6154,-63.7895,60.0622,88.3495,0.6175,21.835,0.4286,0.5,0.3846,0.2922,-0.0015,97.4251,0.5376,-0.0307,0.7771,-14.4984,27.2833,0.5259,0.2355
2017/10/26,21.65,21.7,1.5849,"5,782,260.00","3,590,998.60","-47,228.30",19.3391,"1,350,847.27",119.4011,50,135.6384,166.3594,104.0909,18.26,"-19,452.12","13,331,856.95","24,336,906.06",21.6326,21.65,21.6375,-0.0621,0.44,1.7337,0.1669,-0.3902,37.4138,0.001,0.0155,38.1064,35.2538,43.8116,53.3166,-0.3064,40.1911,55.566,67.6471,0.7975,21.4775,0.5714,0.5,0.3077,0.5078,0.0048,98.6812,0.5136,-0.0273,0.7186,-31.0756,27.8149,0.5225,0.2472
2017/10/25,21.47,21.49,0.7082,"2,620,578.18","3,613,585.40","-168,178.62",15.9984,"2,783,154.43",120.9273,50,139.8611,169.5719,102.3438,18.05,"3,427.49","13,275,891.53","23,076,196.65",21.6083,21.652,21.6062,-0.0675,0.26,1.7322,0.1781,-1.2408,-29.0133,0.0009,-0.3027,33.3341,33.8275,32.3474,46.648,-0.7013,-4.6196,41.4431,75.3676,0.7747,21.5725,0.5714,0.4286,0.3333,0.5267,0.0097,100.6557,0.4883,-0.0363,0.6957,-35.1746,28.2725,0.523,0.2895
2017/10/24,21.77,21.66,0.723,"2,810,018.47","3,710,440.00","-4,536.76",14.6601,"5,205,048.20",125.9446,58.3333,156.6117,171.407,108.2486,18.22,"15,735.40","13,296,515.67","22,585,273.93",21.5879,21.606,21.6643,-0.0346,0.19,1.7771,0.1908,-0.3221,-10.2432,0.0008,-0.1245,33.3345,34.0742,31.8552,51.6226,-0.0163,-6.1753,42.1344,65.0519,0.7423,21.7625,0.5714,0.4286,0.3333,0.5418,0.0093,104.4863,0.4619,-0.0537,0.7193,11.0376,28.7899,0.5521,0.2953
2017/10/23,21.54,21.86,0.7914,"3,485,820.40","3,899,800.20","184,848.59",15.775,"5,121,916.88",130.4799,58.3333,168.6732,187.5405,116.8258,18.42,"20,620.81","13,322,313.83","28,599,094.15",21.5657,21.52,21.6664,-0.0208,-0.45,1.8364,0.1996,0.8264,29.0138,0.0009,0.1236,30.525,34.444,22.687,57.65,0.1408,-15.6084,44.3343,56.9492,0.7541,21.4925,0.7143,0.375,0.2727,0.5375,0.0084,103.7987,0.4346,0.021,0.6929,8.7361,28.9912,0.6015,0.3008
2017/10/20,21.52,21.54,0.6885,"3,248,373.35","4,429,089.20","354,104.69",17.6272,"5,176,957.92",122.2083,58.3333,155.6916,181.558,111.5654,17.98,"9,910.12","13,270,242.14","29,279,976.50",21.5063,21.442,21.5696,-0.0449,-0.76,1.9193,0.2071,-0.3969,-1.507,0.0006,-0.1245,28.7287,36.4035,13.3791,49.8414,-0.0227,55.7871,43.5102,67.5676,0.7731,21.605,0.7143,0.2857,0.25,0.5263,0.009,104.5631,0.4064,0.019,0.7164,7.9098,28.8042,0.6403,0.3072
2017/10/19,21.24,21.71,0.9788,"5,805,680.33","4,757,250.80","588,382.60",17.3723,"5,196,272.52",127.9322,58.3333,169.8756,192.9648,119.5332,18.15,"18,119.65","13,295,889.29","29,613,320.66",21.4803,21.596,21.5844,-0.0217,-1.18,1.8517,0.2187,0.6957,14.1116,0.0005,0.0764,32.3088,40.2409,16.4444,54.2714,0.1242,65.326,50.4582,61.8243,0.7773,21.215,0.7143,0.25,0.2727,0.5024,0.0092,102.5024,0.3774,0.0295,0.7371,10.4515,28.5016,0.6639,0.3125
2017/10/18,21.24,21.26,0.3392,"3,096,556.40","5,966,754.20","617,707.89",17.5846,"5,246,003.79",116.1913,50,152.9333,177.0968,109.7969,17.64,"12,650.61","13,172,275.56","24,287,251.10",21.4743,21.714,21.5216,-0.0249,-0.14,1.8025,0.2277,-1.0741,-34.6847,0.0006,-0.2864,32.1028,44.207,7.8944,43.1191,0.151,-34.2878,42.2897,77.027,0.7587,21.305,0.8571,0.2222,0.2727,0.4726,0.0096,101.8199,0.3478,0.0028,0.74,17.2474,28.1498,0.6787,0.3233
2017/10/17,21.28,21.23,0.4078,"3,768,387.33","9,173,474.00","923,915.94",20.8395,"5,323,274.47",119.9569,50,148.6934,178.3961,111.0437,17.37,"-12,091.94","13,167,877.96","24,755,513.82",21.5599,22.04,21.6525,0.0561,0.1,2.0203,0.2378,-1.2673,-14.2494,0.0011,-0.2818,40.066,50.2591,19.6798,42.3379,0.0889,35.1487,43.7314,78.0405,0.7974,21.7075,0.8571,0.2222,0.2727,0.5283,0.012,99.252,0.3174,0.0226,0.7571,14.6894,27.7805,0.694,0.3229
2017/10/16,22.28,21.47,0.7188,"6,266,628.64","9,237,212.00","1,234,669.06",21.1819,"5,335,649.50",130.8545,58.3333,155.7475,174.9175,110.6304,17.83,"-22,521.80","13,209,981.81","24,578,842.56",21.6306,22.074,21.8637,0.1793,0.4,2.113,0.237,-0.0814,50.4207,0.0019,-0.0573,50.0644,55.3557,39.4819,46.6054,0.2799,74.3884,48.7808,69.9324,0.8247,22.3225,0.7143,0.25,0.2727,0.5599,0.0151,98.6673,0.2863,0.0275,0.7693,23.0893,27.3938,0.7079,0.3311
2017/10/13,22.2,22.31,0.6013,"4,917,103.68","8,557,913.60","1,370,509.80",20.9897,"5,355,041.55",146.1059,58.3333,184.5016,194.2272,120.7367,18.84,"-4,190.62","13,441,594.44","29,012,809.87",21.7097,22.006,22.0606,0.3046,1.11,2.0946,0.219,4.0376,142.9773,0.0022,0.8209,60.1814,58.0013,64.5415,66.0123,0.9372,-10.1532,46.094,41.5541,0.784,22.3025,0.5714,0.375,0.25,0.5636,0.0159,108.1435,0.2541,0.0408,0.7343,20.1088,27.0392,0.7104,0.3571
2017/10/12,22.6,22.3,1.7933,"11,877,297.35","8,175,759.20","1,649,745.61",24.1355,"5,445,890.57",141.6324,58.3333,175.4515,189.4834,119.5355,18.71,-314.6939,"13,439,389.91","26,977,158.22",21.5476,21.758,21.9358,0.3012,1.55,2.0779,0.1825,4.3682,192.5372,0.0023,0.9345,61.0491,56.9113,69.3247,65.8713,0.7186,137.809,61.188,39.4904,0.7867,22.63,0.5714,0.3333,0.3333,0.5302,0.017,106.5966,0.2207,0.0561,0.7886,36.1623,26.6702,0.6655,0.3554
2017/10/11,21.33,22.89,5.9453,"19,169,106.16","6,628,912.80","1,272,332.43",22.909,"5,037,123.32",148.8283,58.3333,231.6042,201.3861,134.7032,19.3,"11,857.32","13,745,797.58","31,379,965.26",21.345,21.538,21.7538,0.267,2.01,2.0245,0.1452,7.5616,315.6584,0.0024,1.6082,62.5196,54.8424,77.874,82.748,1.1111,174.4515,85.4701,20.0617,0.7175,21.325,0.5714,0.4,0.2727,0.4848,0.0197,108.3294,0.1858,0.0848,0.7636,36.4034,26.2656,0.6099,0.3634
2017/10/10,21.07,21.4,1.3137,"4,071,477.29","3,220,270.00","33,107.77",20.2115,"1,017,276.54",117.1617,58.3333,159.9763,163.2,104.908,17.61,"16,150.70","12,412,760.72","19,002,474.82",21.0519,21.11,21.1856,0.0655,0,1.8447,0.1114,1.1701,85.4636,0.0018,0.2655,54.7591,51.0038,62.2698,62.5614,-0.037,84.914,53.6958,30.8176,0.5728,21.0825,0.4286,0.4,0.3636,0.3889,0.024,103.1325,0.1496,0.0009,0.6279,-9.5863,25.8879,0.4471,0.2077
2017/10/9,21.14,21.13,0.7858,"2,742,395.65","3,109,714.40","-15,652.56",18.6983,"1,101,661.31",120.6128,50,154.5816,166.6667,109.0484,17.23,"10,761.90","12,360,559.49","14,223,734.52",21.0051,21.006,21.0785,0.0383,0.08,1.611,0.1052,0.2689,8.8117,0.0016,0,44.1758,49.1261,34.275,54.5266,0.2593,-32.3136,44.8129,47.7987,0.568,21.155,0.4286,0.4,0.4545,0.3379,0.0276,103.8329,0.1125,-0.0066,0.6671,-7.2656,25.7762,0.428,0.2022
2017/9/29,21.21,21.07,0.868,"3,016,144.99","3,505,879.20","57,777.85",21.6939,"1,449,970.89",128.4229,41.6667,152.1738,176.3103,118.0195,16.92,"-15,744.86","12,352,714.13","14,404,349.96",20.9597,21.06,21.0527,0.0434,0.12,1.6783,0.1027,0.0792,54.4531,0.0014,0.0018,45.2713,51.6013,32.6111,52.6446,0.8759,-62.463,46.2027,39.2344,0.6548,21.1025,0.4286,0.4444,0.5,0.3468,0.0286,111.1287,0.075,-0.0131,0.685,16.9524,25.6074,0.4302,0.2028
2017/9/28,20.65,21.2,1.2446,"4,142,490.00","3,462,205.60","125,176.36",29.3256,"1,537,717.24",109.5139,50,153.169,159.9222,104.9699,17.35,"13,392.33","12,371,143.03","17,147,559.07",20.9346,21.056,21.044,0.057,-0.18,1.8829,0.0994,0.6966,37.1129,0.0013,0.1482,49.2046,54.7664,38.0811,56.8963,0.3176,-15.6802,52.4161,33.0144,0.6359,20.73,0.5714,0.4444,0.4167,0.3783,0.0306,112.5265,0.0373,0.0354,0.6764,27.35,25.3574,0.4474,0.1965
2017/9/27,20.72,20.75,0.5242,"2,094,549.40","3,337,032.80","92,491.42",32.0746,"1,537,317.76",99.3884,50,146.8966,148.381,98.3582,16.8,"7,988.52","12,281,070.44","14,462,583.50",20.9336,21.006,20.9661,0.0445,-0.52,1.7085,0.094,-1.1552,-20.3401,0.0012,-0.29,46.9613,57.5473,25.7893,43.8042,-0.1618,46.3045,40.5046,54.5455,0.6763,20.92,0.7143,0.4444,0.4167,0.3463,0.0317,110.4311,0,-0.0067,0.6564,16.0365,25.063,0.4335,0.2057
2017/9/26,21.12,20.88,0.8207,"3,531,939.03","4,010,879.00","258,250.29",31.0768,"1,818,082.20",100.4587,58.3333,146.1633,141.8819,96.7695,16.93,"-5,089.64","12,294,160.19","12,001,836.14",20.9578,21.132,21.0741,0.1095,-0.47,1.4773,0.0902,-0.2667,22.3657,0.0013,-0.1345,56.291,62.8403,43.1925,47.2599,0.6667,96.8047,47.3989,48.3254,0.6741,21.33,0.7143,0.3333,0.5,0.316,0.029,113.0482,-0.0366,-0.009,0.655,66.5492,24.7833,0.4331,0.1978
2017/9/25,20.86,21.4,0.9966,"4,728,050.23","4,304,147.00","320,458.84",28.9965,"1,777,430.69",99.797,58.3333,147.5423,144.7761,102.8875,17.45,"8,585.17","12,379,995.48","13,615,553.83",20.9618,21.21,21.1712,0.175,0.95,1.1197,0.0769,2.5805,84.6815,0.0014,0.4591,66.1975,66.1149,66.3627,64.1219,1.3388,200.9298,53.8234,23.445,0.5129,21.06,0.8571,0.3333,0.4167,0.2638,0.0246,116.3676,-0.0719,0.0435,0.6171,90.2019,24.53,0.4341,0.2134
2017/9/22,20.9,21.05,0.6011,"2,797,259.48","4,752,168.80","272,670.26",26.5274,"2,067,155.52",89.3575,58.3333,123.1418,126.1863,91.8009,16.91,"-1,503.47","12,301,252.08","8,521,749.64",20.8876,21.2,21.0568,0.1568,0.16,0.7261,0.0536,1.3725,59.8158,0.0013,0.2373,64.705,66.0736,61.9679,55.1454,0.8551,100.0357,43.4857,40.1914,0.4871,21.04,1,0.3333,0.3846,0.1823,0.0211,108.4493,-0.1062,0.0466,0.5736,87.6319,24.2411,0.4137,0.2471
2017/9/21,21.34,20.95,0.7434,"3,554,146.78","4,636,628.80","406,141.27",23.2507,"2,176,277.19",82.1327,50,103.2667,109.3137,82.3776,16.61,"-14,266.07","12,287,949.17","7,826,558.85",20.8806,21.08,21.0601,0.1842,-0.12,0.32,0.0318,1.2281,70.628,0.0014,0.2109,67.1532,66.7579,67.944,52.3042,0.7181,233.3286,46.8035,44.9761,0.4518,21.4375,1,0.3333,0.3846,0.1235,0.0178,111.3177,-0.14,0.0458,0.5471,99.2655,23.841,0.4374,0.289
2017/9/20,21.23,21.38,1.0418,"5,522,847.10","4,745,189.60","495,192.61",19.2763,"2,339,105.43",85.5398,58.3333,104.1573,112.4161,82.8369,17.09,"-7,025.05","12,358,894.80","8,795,515.71",20.9072,21.068,21.1152,0.2319,0.91,-0.0596,0.0051,3.5602,150.3087,0.0015,0.7073,73.2179,66.5602,86.5333,67.6621,1.5631,247.9282,56.1816,24.4019,0.3213,21.335,0.8571,0.3333,0.3846,0.0792,0.0124,114.3927,-0.1736,0.0533,0.5193,95.0848,23.4234,0.4792,0.2885
2017/9/19,21.4,21.27,0.9544,"5,012,190.97","5,252,123.00","403,700.45",12.7794,"2,435,905.81",84.7892,50,80.4503,103.1457,73.8526,16.81,"-10,571.40","12,330,597.61","5,892,484.29",20.7706,21.006,20.9828,0.2006,1.2,-0.5921,-0.0297,3.4659,180.3786,0.0014,0.6918,72.0278,63.2313,89.6208,65.5028,1.0333,156.619,54.3267,22.2222,0.2729,21.1425,0.8571,0.3333,0.3846,-0.009,0.0071,112.5993,-0.2069,0.0494,0.4771,80.3508,22.9053,0.5245,0.2689
2017/9/18,20.41,21.35,1.6892,"6,893,999.02","5,237,506.00","329,196.42",3.9194,"2,526,426.33",74.9088,58.3333,108.4954,120.7254,80.6944,17.23,"18,680.62","12,349,328.45","5,731,703.19",20.6765,20.846,20.8392,0.1568,1.36,-1.0583,-0.0615,4.1929,178.0596,0.0015,0.8573,69.1528,58.8331,89.7923,68.2654,0.3516,441.8042,63.7263,7.1856,-0.1226,20.535,0.7143,0.375,0.4286,-0.0826,0.001,111.4883,-0.2404,0.0473,0.46,66.1414,22.3932,0.5755,0.2506
2017/9/15,20.7,20.45,0.5459,"2,225,283.33","4,129,716.40","28,002.02",-14.3395,"2,223,048.74",67.8494,58.3333,74.4507,111.2745,68.2864,16.28,"-12,423.09","12,042,317.90","31,802.47",20.5835,20.59,20.5838,0.0588,0.21,-1.4397,-0.0884,0.1755,51.2882,0.001,0.0373,57.322,53.6732,64.6197,47.5113,-0.1111,1.9663,44.399,57.2368,-0.1985,20.8475,0.5714,0.375,0.5,-0.1737,-0.0047,106.7328,-0.2741,0.0059,0.4036,31.0613,21.8618,0.5759,0.2594
2017/9/14,20.92,20.89,1.1474,"4,048,437.39","4,046,844.80","128,498.07",-28.7548,"2,232,334.88",88.2245,58.3333,106.4457,138.0454,86.6756,16.77,"11,465.56","12,088,850.90","5,888,686.84",20.5919,20.498,20.6507,0.0824,0.67,-1.7465,-0.1026,2.3476,143.428,0.0007,0.4791,64.6015,51.8488,90.1068,64.7682,0.165,149.4614,53.7098,28.2895,0.0972,20.9425,0.4286,0.4286,0.5333,-0.1931,-0.0124,110.5291,-0.3076,0.0201,0.3936,12.4036,21.4485,0.6254,0.2631
2017/9/13,20.38,21.07,3.5985,"7,942,749.26","3,547,535.40","65,412.11",-45.312,"2,226,780.95",99.3503,58.3333,137.728,160.8379,104.5262,16.95,"12,125.17","12,123,623.17","4,391,459.32",20.4947,20.368,20.531,0.0256,0.73,-1.9497,-0.1211,3.3476,204.8647,0.0003,0.7027,61.047,45.4725,92.1959,73.9215,0.3333,239.4466,85.1998,16.4474,-0.056,20.305,0.2857,0.5,0.5625,-0.2362,-0.0205,110.3141,-0.3409,0.0304,0.395,6.6858,21.176,0.6354,0.254
2017/9/12,20.06,20.47,3.3937,"4,842,115.34","2,224,918.80","-416,819.06",-69.9256,"1,105,806.96",86.3044,58.3333,109.365,137.2213,91.1081,16.19,"22,529.26","11,888,948.60","6,213,006.20",20.3753,20.198,20.2615,-0.1015,0.14,-2.0566,-0.1324,0.5732,-29.916,-0.0006,0.1445,49.7941,37.6852,74.0119,57.0678,-0.6538,148.2187,76.0359,32.3232,-0.0728,20.035,0.1429,0.4286,0.6,-0.2949,-0.0275,108.0781,-0.3736,0.0029,0.3729,-21.0214,20.9258,0.6328,0.2546
2017/9/11,19.94,20.07,0.9719,"1,433,863.13","1,451,429.40","-712,596.77",-90.6214,"323,377.83",82.6478,58.3333,105.0213,152.847,92.8763,15.52,"7,951.79","11,790,778.06","8,037,500.30",20.3549,20.172,20.1572,-0.1713,-0.4,-2.2602,-0.1265,-1.3032,-134.6565,-0.001,-0.2727,26.834,31.6308,17.2406,33.019,-0.6731,-48.6301,42.3493,72.7273,0.156,20.0725,0.1429,0.4286,0.5625,-0.3417,-0.0343,104.9137,-0.4054,-0.0262,0.3521,-38.8396,20.8926,0.6321,0.2578
2017/9/8,20.17,19.99,1.1893,"1,805,170.14","1,478,554.00","-724,539.26",-83.5386,"398,655.43",78.3616,50,92.9387,148.1865,85.4592,15.25,"-17,325.53","11,785,027.12","5,890,305.83",20.3884,20.224,20.2008,-0.1848,-0.44,-2.4108,-0.1107,-1.6482,-122.4806,-0.0014,-0.3691,25.4159,34.0291,8.1894,26.1218,-0.2184,-16.8602,48.1336,90.3226,0.1773,20.2525,0,0.3333,0.5625,-0.3837,-0.0416,104.7694,-0.4364,-0.0324,0.3521,-42.3976,21.0497,0.6162,0.2447
2017/9/7,20.13,20.24,1.0839,"1,577,208.00","1,509,162.20","-765,682.97",-87.6138,"409,169.29",85.1976,58.3333,108.9899,160.746,94.6265,15.63,"-4,213.92","11,807,197.36","9,054,510.32",20.4598,20.32,20.3062,-0.1733,-0.17,-2.38,-0.0929,-0.6666,-72.2063,-0.0014,-0.1155,35.1826,38.3357,28.8764,35.6933,-0.2184,-30.4249,44.2094,74.2424,0.2825,20.2075,0,0.3333,0.5333,-0.3631,-0.0491,107.2602,-0.4663,-0.0005,0.3764,-49.2568,21.2683,0.5963,0.2412
2017/9/6,20.32,20.22,0.8672,"1,389,293.03","1,451,922.80","-784,541.79",-87.2443,"532,452.24",75.5023,50,95.8822,138.0503,85.127,15.52,"3,896.17","11,805,640.74","6,406,662.34",20.4848,20.358,20.3393,-0.1906,-0.39,-2.3668,-0.0763,-0.8945,-95.9133,-0.0014,-0.1682,39.9361,39.9123,39.9837,34.0831,-0.562,-56.9162,41.1827,80.7229,0.2722,20.3275,0.1429,0.3333,0.5333,-0.367,-0.0524,107.496,-0.495,0.0134,0.3964,-46.1629,21.6812,0.5827,0.2135
2017/9/5,20.38,20.34,0.6148,"1,056,766.96","1,606,608.20","-778,821.89",-81.6125,"519,176.24",78.2792,50,87.5092,136.8902,82.0394,15.64,"5,983.46","11,813,860.39","9,126,564.44",20.5465,20.396,20.399,-0.1981,-0.32,-2.2949,-0.057,-0.5906,-69.0003,-0.0012,-0.0791,45.9801,39.9004,58.1396,38.9609,-0.5455,-56.3993,35.7963,75.9563,0.3608,20.3425,0.2857,0.4286,0.5,-0.3368,-0.0541,106.8839,-0.5228,-0.0126,0.4171,-48.8524,22.1051,0.5744,0.2098
2017/9/4,20.38,20.33,0.8372,"1,573,482.98","1,721,282.20","-726,086.76",-87.5901,"436,163.22",97.2839,41.6667,104.5203,164.4615,98.627,15.52,"-4,190.98","11,813,339.85","6,421,996.54",20.5875,20.45,20.4285,-0.2185,0.08,-2.2702,-0.0361,-0.9219,-65.7143,-0.0009,-0.1418,44.2511,36.8605,59.0322,38.3481,-0.6319,-59.2726,40.5481,79.0244,0.3471,20.4325,0.4286,0.4286,0.5,-0.3037,-0.0539,105.7202,-0.5498,-0.0112,0.4357,-49.7975,22.4965,0.5835,0.2056
2017/9/1,20.47,20.47,1.033,"1,939,046.85","1,878,482.20","-700,589.22",-80.0239,"549,752.90",90.1084,41.6667,95.7645,172.2222,92.0252,15.68,"16,277.55","11,824,095.55","5,095,298.79",20.6252,20.516,20.4778,-0.2321,0.52,-1.8631,-0.0116,-0.6913,-57.5127,-0.0007,-0.0664,42.2193,33.1652,60.3274,43.4349,-0.717,-39.1838,44.1082,74.0909,0.2353,20.415,0.5714,0.4286,0.4286,-0.2295,-0.0518,110.2909,-0.5761,-0.0215,0.445,-46.2615,22.9237,0.5729,0.2008
2017/8/31,20.37,20.43,0.5885,"1,286,041.90","1,885,778.00","-696,067.68",-75.8862,"547,881.41",91.3632,33.3333,85.8369,168.0758,88.2353,15.5,"6,778.13","11,820,281.66","11,746,102.46",20.6536,20.472,20.4817,-0.2651,-0.17,-1.4549,0.0158,-1.3639,-64.6405,-0.0002,-0.1955,32.6838,28.6382,40.7749,41.5902,-0.7368,-69.9533,35.8491,76.9565,0.3575,20.475,0.7143,0.375,0.4615,-0.1413,-0.0483,108.8439,-0.6021,-0.029,0.5079,-43.8021,23.2699,0.563,0.194
2017/8/30,20.7,20.41,0.9911,"2,170,500.73","2,187,746.40","-612,931.19",-66.1689,"650,480.36",90.9182,25,93.4877,171.51,88.1605,15.37,"-17,179.14","11,819,019.98","13,586,493.64",20.7136,20.376,20.5075,-0.2904,-0.15,-0.9674,0.049,-2.0594,-61.0889,0.0001,-0.3282,28.9499,26.6154,33.6189,40.7855,-0.7521,-65.7687,42.8777,80.6818,0.5096,20.63,0.7143,0.375,0.4615,-0.016,-0.0434,106.6353,-0.6277,-0.0485,0.5807,-40.3721,23.7156,0.5506,0.1718
2017/8/29,20.59,20.61,0.7056,"1,633,063.66","2,186,193.80","-587,413.34",-56.301,"675,631.34",113.178,33.3333,113.0668,191.7788,98.7976,15.67,"-6,480.48","11,840,045.29","14,359,622.14",20.7452,20.414,20.5562,-0.3062,-0.31,-0.3879,0.0873,-1.7285,-53.3444,-0.0001,-0.2682,28.0634,25.4482,33.2939,46.0749,-0.7581,-78.2667,36.5706,73.1061,0.461,20.58,0.7143,0.375,0.4167,0.128,-0.0384,107.9058,-0.6531,-0.0489,0.6529,-42.1471,24.315,0.5389,0.2561
2017/8/28,20.25,20.66,0.9483,"2,353,380.20","2,312,254.00","-491,823.51",-41.483,"770,970.94",129.5718,33.3333,130.3606,212.908,114.5291,15.85,"14,620.71","11,843,994.06","18,444,687.44",20.7242,20.404,20.5293,-0.3517,-0.38,-0.0421,0.1297,-1.7827,-71.6351,-0.0002,-0.3455,22.6962,24.1406,19.8075,47.3543,-0.625,-80.1113,41.7963,71.2121,0.474,20.2275,0.5714,0.375,0.5,0.2079,-0.0334,107.8288,-0.678,-0.0588,0.7064,-43.2185,24.9837,0.5498,0.2662
