日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB大盘同步指标-上证指数,JDQS阶段强势指标-上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2018/4/18,4.01,4,1.0505,"5,990,869.00","5,814,364.00","-529,497.10",-37.23,"1,531,479.70",63.299,33.3333,117.2423,114.6341,76.2821,27.92,"404,181.10","496,732,683.78","10,835,604.51",4.0842,4.042,4.0391,-0.0258,-0.14,-1.8105,-0.1725,-2.439,-198.7798,-0.0012,-0.0955,21.813,24.8936,15.6517,24.4714,-0.8621,-16.5993,45.4864,72.4138,0.2763,4.01,0.7143,0.3077,0.2222,-0.0952,-0.0021,85.8369,0.0492,-0.0268,0.0764,-20.0904,26.0776,0.1028,0.3333
2018/4/17,4.06,3.99,1.1331,"6,279,871.68","5,737,857.00","-633,668.31",-38.7037,"1,552,308.61",78.5398,33.3333,122.9777,135.9649,87.9195,27.84,"-710,876.51","496,717,576.60","6,753,990.64",4.1031,4.072,4.0587,-0.0232,-0.17,-1.8284,-0.156,-2.9787,-208.4899,-0.0006,-0.1191,18.9263,26.4339,3.9112,20.444,-0.8462,-20.1077,46.2911,95.6522,0.3158,4.055,0.7143,0.3333,0.3,-0.0902,-0.0023,86.1771,0.0439,-0.0362,0.075,-33.9121,26.2005,0.102,0.3258
2018/4/16,4.07,4.06,0.7701,"4,958,363.79","5,483,361.00","-763,240.24",-34.8183,"1,581,392.06",77.8523,33.3333,134.8096,136.6071,90.3448,27.93,"222,304.24","496,824,697.29","14,790,539.50",4.1242,4.102,4.093,-0.0138,-0.08,-1.796,-0.1409,-1.5161,-200,-0.0002,-0.0636,26.2156,30.1877,18.2714,29.6743,-0.6957,-65.7193,40.4173,78.3784,0.4359,4.085,0.5714,0.3333,0.3,-0.0875,-0.0027,88.2609,0.038,-0.0217,0.0993,-44.3731,26.4213,0.0938,0.2835
2018/4/13,4.1,4.08,0.8847,"6,064,570.34","6,459,446.20","-779,831.28",-20.7093,"1,495,154.93",81.5242,41.6667,134.2328,138.1818,92.2535,27.96,"-222,428.59","496,849,081.52","25,247,914.88",4.1405,4.122,4.1096,-0.0109,-0.03,-1.6892,-0.1317,-1.2704,-113.4703,-0.0001,-0.0482,26.8234,32.1737,16.1227,33.2484,-0.4211,-77.5734,43.9441,84.6154,0.5824,4.095,0.5714,0.3636,0.3636,-0.0845,-0.0033,87.931,0.0315,-0.0169,0.1243,-50.8281,26.6227,0.0896,0.2656
2018/4/12,4.13,4.08,0.8571,"5,837,025.25","6,855,539.80","-854,725.55",2.3207,"1,506,794.63",86.3309,41.6667,141.164,144.3396,91.4894,27.96,"-889,714.38","496,849,081.52","26,070,533.96",4.1493,4.134,4.1243,-0.0084,-0.06,-1.7449,-0.1243,-1.3699,-89.0392,-0.0001,-0.0573,30.8601,34.8489,22.8825,33.2484,-0.5,-86.2895,42.9027,84.6154,0.6374,4.15,0.4286,0.4,0.3636,-0.0876,-0.0035,88.121,0.0245,-0.0073,0.1343,-54.7663,26.8443,0.0865,0.2656
2018/4/11,4.15,4.15,0.7994,"5,645,638.80","6,757,478.80","-880,298.03",26.9193,"2,774,306.32",92.5926,50,155.0463,147.619,95.6522,28.03,0,"496,946,770.18","26,574,418.96",4.1669,4.14,4.1465,-0.0026,0,-1.1912,-0.1183,-0.3601,-31.5972,-0.0001,0.0082,46.2902,36.8433,65.1839,47.0108,-0.3529,-35.2181,42.426,73.8462,0.6264,4.14,0.2857,0.4,0.3636,-0.0647,-0.0037,89.8268,0.0171,-0.0072,0.1336,-56.9918,27.0701,0.0824,0.25
2018/4/10,4.14,4.14,0.6541,"4,934,171.26","7,061,600.40","-841,108.05",28.6183,"6,580,740.81",92.3833,50,147.5718,148.5714,92.1986,28.01,0,"496,933,134.36","29,991,651.76",4.1694,4.138,4.1448,-0.0063,-0.01,-1.0151,-0.1161,-0.8185,-47.5086,-0.0003,-0.0264,39.4353,32.1199,54.066,44.2644,-0.7778,5.9629,40.4298,75.3846,0.6304,4.1525,0.4286,0.4545,0.3636,-0.0606,-0.0031,90.393,0.0093,0.0024,0.1343,-39.7107,27.2251,0.0814,0.248
2018/4/9,4.12,4.16,1.4023,"9,791,750.96","7,552,982.00","-648,216.23",28.3192,"11,879,190.11",93.643,50,161.9394,151.4286,94.3262,28.03,"205,436.09","496,956,886.86","31,923,173.47",4.1695,4.14,4.1472,-0.0088,0.05,-0.9495,-0.111,-0.4586,-40.6424,-0.0005,-0.0173,32.4862,28.4622,40.5342,48.4497,-0.125,117.4076,50.6311,72.3077,0.6383,4.1425,0.5714,0.4545,0.3636,-0.0606,-0.0029,89.8488,0.0012,-0.0588,0.1357,13.432,27.2847,0.08,0.2441
2018/4/4,4.11,4.14,1.1537,"8,055,138.65","7,027,514.40","-801,407.81",27.49,"11,925,136.56",88.2353,41.6667,144.0687,146.1538,90,27.95,"-127,033.94","496,909,279.08","30,880,789.04",4.167,4.138,4.1407,-0.015,-0.04,-0.8782,-0.1039,-1.0161,-53.9499,-0.0006,-0.0409,24.405,26.4502,20.3146,44.0404,0.225,96.8768,46.4888,75.3846,0.6136,4.115,0.5714,0.4545,0.4545,-0.0625,-0.0027,89.0323,-0.0071,-0.0282,0.1293,55.4921,27.098,0.0797,0.2385
2018/4/3,4.1,4.11,0.6013,"5,312,394.89","6,973,739.80","-811,729.66",26.3063,"12,144,381.93",84.1727,33.3333,127.9575,130.6306,82.1918,27.92,"-222,108.26","496,850,552.10","31,348,734.61",4.1716,4.132,4.1411,-0.0187,-0.02,-0.7836,-0.0921,-1.8703,-89.8843,-0.0006,-0.0764,24.2998,27.4728,17.9538,37.3411,0.225,63.6538,40.1398,80,0.5952,4.135,0.5714,0.3636,0.4545,-0.0618,-0.0024,86.5263,-0.0156,-0.0214,0.1293,63.5977,26.7685,0.0783,0.2422
2018/4/2,4.13,4.14,0.5602,"7,157,306.52","8,815,642.80","-500,945.30",24.9491,"12,202,232.13",90.8416,33.3333,141.7605,129.4643,86.7133,27.97,"444,481.57","496,888,966.86","30,686,079.99",4.1791,4.146,4.1567,-0.0161,-0.28,-0.6335,-0.0771,-1.409,-83.0808,-0.0002,-0.0555,26.4497,29.0593,21.2304,41.4792,0.1667,77.144,43.0305,75.3846,0.5952,4.1525,0.4286,0.3636,0.4545,-0.0556,-0.0019,92.2049,-0.0243,-0.0143,0.1286,64.1948,26.3109,0.075,0.2385
2018/3/30,4.17,4.15,0.3744,"7,404,825.54","12,791,342.00","-176,071.21",24.4683,"12,406,528.64",92.804,33.3333,157.6349,125.2174,86.8056,27.98,"-177,935.95","496,906,233.94","25,013,549.06",4.191,4.144,4.165,-0.0158,-0.11,-0.4509,-0.0631,-1.3861,-72.8722,0.0001,-0.0545,27.3668,30.3641,21.3722,42.7966,0.1395,68.7409,43.3536,73.8462,0.5833,4.14,0.4286,0.3636,0.4167,-0.0507,-0.0011,90.2174,-0.033,-0.0143,0.1314,83.1804,25.8449,0.0736,0.2403
2018/3/29,4.11,4.15,0.3603,"7,192,034.70","19,760,212.40","308,559.68",24.1668,"12,675,215.00",95.2261,33.3333,164.2678,129.2035,90.1408,27.98,"593,119.82","496,906,233.94","31,352,731.93",4.2019,4.198,4.1725,-0.0154,-0.05,-0.1914,-0.0486,-1.6588,-97.8818,0.0001,-0.0636,27.9733,31.8628,20.1944,42.7966,0.1163,-2.4283,43.0923,73.8462,0.5833,4.11,0.4286,0.4,0.3333,-0.0425,-0.0001,90.0217,-0.0418,-0.0212,0.1329,90.0921,25.3845,0.0728,0.2403
2018/3/28,4.13,4.11,0.4001,"7,789,254.50","20,057,559.80","1,047,786.97",25.9821,"12,858,234.79",89.9015,25,154.7261,125.4386,87.4126,27.93,0,"496,835,893.58","27,118,202.59",4.2061,4.22,4.1837,-0.0126,-0.09,0.1711,-0.0336,-2.9325,-141.308,0.0002,-0.1164,28.8831,33.8075,19.0342,37.2615,-0.102,-39.7437,43.6345,80,0.6222,4.1725,0.2857,0.4,0.3333,-0.031,0.0012,90.5286,-0.0507,-0.0329,0.14,105.4692,24.8401,0.0743,0.2348
2018/3/27,4.13,4.18,0.8321,"14,458,434.93","19,434,715.00","2,059,278.53",29.9074,"13,028,197.40",104.878,33.3333,168.6711,131.1927,99.2366,28,"296,578.22","496,966,125.80","30,005,984.19",4.2418,4.238,4.2206,0.0016,-0.03,0.6703,-0.0197,-1.7819,-97.7339,0.0007,-0.0655,33.3246,36.2697,27.4344,43.3834,-0.0833,19.8708,50.071,69.2308,0.6304,4.1475,0.1429,0.4,0.3333,-0.0101,0.0025,90.6725,-0.0595,-0.0256,0.1357,117.6556,24.2876,0.0737,0.2721
2018/3/26,4.29,4.13,2.105,"26,855,835.35","17,439,139.00","2,794,645.37",32.2615,"13,054,337.89",114.5299,33.3333,155.1144,132.4074,100.7692,27.94,"-168,053.65","496,790,450.83","21,944,455.31",4.2526,4.242,4.2409,0.0106,-0.11,1.0539,-0.0148,-3.2787,-127.1003,0.001,-0.1327,34.6023,37.7423,28.3224,37.2464,-0.102,549.7951,64.9253,76.9231,0.6526,4.4175,0.1429,0.3,0.3636,0.0044,0.0038,89.7826,-0.0681,-0.044,0.1329,141.0514,23.8063,0.0762,0.2701
2018/3/23,4.21,4.42,8.3695,"42,117,453.39","12,847,595.20","2,444,952.60",26.2773,"11,836,748.40",146.5035,41.6667,205.1665,158.2418,119.0909,28.23,"20,720.65","498,564,852.84","31,925,262.44",4.2648,4.258,4.2964,0.0347,0.17,1.2993,-0.0157,3.3314,179.8948,0.0013,0.1373,40.365,39.3123,42.4705,78.2343,1.5714,681.8208,92.7193,44.6809,0.5977,4.265,0.1429,0.3333,0.2727,0.013,0.0046,96.2963,-0.0762,0.0113,0.105,86.5787,23.3474,0.0816,0.3136
2018/3/22,4.18,4.26,2.1185,"8,731,841.31","5,047,099.20","132,276.15",12.7778,"3,531,958.30",119.1489,33.3333,142.8061,121.5054,96.2963,28.01,"-80,614.89","496,978,307.11","14,260,381.68",4.2319,4.222,4.2346,0.0119,-0.03,1.1286,-0.033,0,16.168,0.0009,-0.0045,32.8879,38.7859,21.092,55.944,1.0952,53.0047,65.8146,56.5217,0.3396,4.205,0.2857,0.3333,0.25,-0.0049,0.0054,92.0086,-0.0837,-0.0207,0.0793,41.4889,23.2116,0.0717,0.2868
2018/3/21,4.2,4.2,1.1491,"4,680,947.62","4,113,298.40","-148,844.33",9.491,"3,523,732.73",114.8936,33.3333,141.9012,119.5652,102.8846,27.91,"-295,297.47","496,853,818.41","10,708,463.74",4.2266,4.22,4.2219,0.008,-0.12,1.2537,-0.0348,-1.3892,-64.9611,0.0007,-0.06,27.5927,41.7349,-0.6915,35.2085,0.2,3.4529,45.5522,82.6087,0.3774,4.1925,0.4286,0.25,0.2308,-0.0063,0.0065,93.1264,-0.0905,-0.0047,0.0671,-4.0969,23.5092,0.0742,0.3008
2018/3/20,4.2,4.2,0.9785,"4,510,145.00","4,057,577.80","-165,895.37",4.9165,"3,496,603.78",86.7606,41.6667,119.2845,97.3214,79.2308,27.91,"531,535.45","496,853,818.41","13,470,813.74",4.2351,4.238,4.2329,0.014,-0.17,1.4921,-0.0336,-1.447,-83.1884,0.0008,-0.0645,32.6934,48.8059,0.4685,35.2085,0.08,-8.8808,44.678,73.0769,0.1132,4.22,0.5714,0.2857,0.2143,-0.0041,0.0076,95.0226,-0.0966,-0.0024,0.0679,-7.9556,23.8585,0.0845,0.2913
2018/3/19,4.24,4.21,0.6389,"4,105,815.68","4,632,473.00","-160,089.95",5.952,"3,453,068.91",89.3855,41.6667,126.9839,105.4545,77.6119,27.92,"-590,897.13","496,864,585.33","16,197,964.07",4.2453,4.262,4.2493,0.0232,-0.14,1.429,-0.0363,-1.2124,-32.4895,0.0012,-0.0573,40.3445,56.8622,7.3092,37.237,0.6,-25.4605,42.0067,69.2308,0.3281,4.25,0.7143,0.2857,0.2857,-0.0045,0.0086,96.3387,-0.1019,-0.0094,0.0679,-9.1551,24.0871,0.0856,0.2587
2018/3/16,4.25,4.24,0.3965,"3,253,669.81","6,396,364.20","-86,668.30",6.4973,"3,424,993.16",75.5556,50,123.2807,102.5641,71.7241,27.97,"-886,754.36","496,893,500.06","8,547,251.57",4.2554,4.294,4.2689,0.0349,0.02,1.3555,-0.0453,-0.4889,10.8379,0.0015,-0.0264,51.4259,65.121,24.0355,43.5028,1.125,-22.6433,37.2093,57.6923,0.375,4.25,0.7143,0.2857,0.2143,-0.0058,0.0094,97.6959,-0.1065,0.0024,0.0686,-8.0841,24.1245,0.0867,0.3137
2018/3/15,4.27,4.25,0.4937,"4,041,819.76","8,169,569.40","128,744.13",3.8043,"3,289,142.97",63.113,50,112.7274,90.2985,63.8037,28.01,0,"496,901,121.94","12,022,080.17",4.2601,4.316,4.2834,0.0455,0.04,1.157,-0.0626,-0.1175,10.5778,0.0018,-0.0127,61.2297,71.9686,39.7519,45.6359,1.1875,-25.5507,39.8202,53.8462,0.4179,4.2975,0.7143,0.2857,0.2143,-0.0127,0.0099,97.9263,-0.1106,0.0118,0.0721,-6.4283,24.0881,0.089,0.3885
2018/3/14,4.33,4.29,0.5221,"4,398,546.85","8,192,924.20","384,037.03",2.8557,"3,197,210.10",59.3186,50,106.2857,82.7586,60.4651,28.05,"-380,349.78","496,938,839.47","13,370,481.84",4.2674,4.31,4.3001,0.0577,0.04,0.8326,-0.0876,0.9412,79.389,0.0021,0.0345,72.2794,77.3381,62.1619,54.5521,2.5,-27.9483,40.8233,37.037,0.4627,4.335,0.8571,0.375,0.1538,-0.0193,0.0103,98.8479,-0.1146,0.021,0.0714,-4.941,23.8761,0.1037,0.4231
2018/3/13,4.37,4.32,0.9197,"7,464,934.95","8,396,744.80","729,644.61",3.7361,"3,213,599.30",61.5385,58.3333,103.5263,84.7222,60.1156,28.1,"-665,940.90","496,969,283.20","8,929,008.75",4.2697,4.294,4.3051,0.0654,0.09,0.4258,-0.1219,1.7668,150.1449,0.0022,0.0736,80.1582,79.8674,80.7396,62.1401,2.5,111.4747,50.2387,25.9259,0.3881,4.3625,0.8571,0.4444,0.1538,-0.0266,0.0104,100,-0.1189,0.0347,0.0707,-10.5309,23.4799,0.129,0.4231
2018/3/12,4.35,4.37,2.0246,"12,852,028.83","8,054,352.80","918,478.99",-4.3809,"3,224,768.60",66.4596,66.6667,131.0007,92.8058,64.1176,28.17,"380,855.12","497,054,035.46","6,640,827.56",4.2564,4.28,4.2977,0.0676,0.17,-0.1575,-0.1627,3.2283,230.4121,0.0022,0.1318,83.6988,79.722,91.6522,77.0195,3.1111,287.4426,77.2365,6.8966,0.0923,4.325,0.8571,0.4444,0.1538,-0.0417,0.0098,97.9821,-0.1237,0.0412,0.0679,-14.6542,22.9822,0.1536,0.4258
2018/3/9,4.22,4.35,2.4463,"11,921,490.11","6,374,515.40","592,021.00",-15.7431,"2,306,469.97",61.7706,66.6667,123.2003,94.2029,64.1176,28.12,"554,607.08","496,994,697.21","-280,839.30",4.2343,4.252,4.2616,0.057,0.15,-0.7905,-0.2064,3.1621,232.4324,0.0018,0.1291,79.3943,77.7337,82.7156,75.0262,2.6667,424.9343,75.6484,10.7143,-0.3067,4.21,0.8571,0.375,0.1538,-0.0637,0.0089,97.0982,-0.1292,0.0276,0.0664,-13.0513,22.5901,0.17,0.4286
2018/3/8,4.23,4.22,0.7985,"4,144,878.91","4,948,382.60","115,481.53",-33.0519,"820,467.19",51.7647,58.3333,95.831,79.1667,53.7143,27.99,"590,773.87","496,621,784.32","-3,938,535.17",4.2181,4.222,4.2174,0.0414,0.05,-1.4798,-0.2444,0.536,57.7778,0.0015,0.0155,75.0915,76.9034,71.4677,52.894,0.8,-2.8732,42.4708,20,-0.2533,4.2225,0.7143,0.375,0.1538,-0.0904,0.0075,94.1964,-0.1356,0.0095,0.0614,-36.525,22.4577,0.1825,0.4648
2018/3/7,4.25,4.21,1.0873,"5,436,260.33","5,212,483.20","168,749.45",-34.7647,"941,519.14",52.3438,50,98.7955,80.5556,53.1073,27.94,"-885,744.60","496,611,898.38","881,334.85",4.2191,4.218,4.2161,0.0417,0.02,-2.0673,-0.273,0.4973,99.7185,0.0012,0.0145,78.0218,77.8093,78.4468,50.0568,2.6667,36.6775,51.6289,14.7059,-0.058,4.2425,0.8571,0.3333,0.0833,-0.1077,0.0053,92.936,-0.143,0.0095,0.0743,-42.051,22.5834,0.1969,0.4552
2018/3/6,4.22,4.25,1.1583,"5,676,413.18","4,969,379.80","128,130.13",-40.0335,"1,213,248.17",56.3126,58.3333,115.5043,83.0986,55.7471,27.99,"531,770.94","496,662,750.15","-1,615,849.31",4.2196,4.21,4.2191,0.0431,0.02,-2.6367,-0.3031,1.6341,140.4612,0.0004,0.0627,84.8899,77.7031,99.2635,62.6311,1.4444,-29.2095,53.9113,2.9412,-0.1268,4.2125,0.8571,0.375,0.1538,-0.1256,0.0026,93.6123,-0.1512,0.0306,0.0807,-46.6349,22.8179,0.2082,0.4521
2018/3/5,4.2,4.23,0.8613,"4,468,304.02","4,917,002.20","38,316.94",-35.6864,"1,145,445.98",54.386,50,117.9451,82.069,56.25,27.95,"885,715.36","496,635,821.60","-4,212,434.11",4.2145,4.198,4.2036,0.0359,0.05,-3.389,-0.3353,1.5606,100.679,0,0.0545,80.9062,74.1097,94.4993,58.2625,1.5556,-18.423,45.7941,3.125,-0.1549,4.1925,0.8571,0.3333,0.1667,-0.1552,-0.0002,93.7916,-0.1603,0.026,0.0921,-50.1406,23.176,0.2176,0.4521
2018/3/2,4.18,4.2,1.0074,"4,963,420.95","5,232,501.60","28,776.51",-37.845,"1,153,569.17",48.0374,50,98.7195,78.3784,53.3333,27.88,"531,158.80","496,603,629.57","-6,143,955.83",4.2101,4.198,4.1904,0.0282,0.03,-3.8577,-0.3641,0.9818,84.1667,-0.0007,0.0409,74.9308,70.7114,83.3695,51.1198,2.8889,-39.1958,48.6016,12.5,-0.1972,4.1825,0.8571,0.3333,0.1818,-0.1757,-0.0032,93.75,-0.1699,0.019,0.1071,-54.2491,23.7092,0.2235,0.4314
2018/3/1,4.15,4.2,1.2162,"5,453,630.00","4,938,111.60","-20,394.77",-34.0847,"1,642,304.11",49.1713,58.3333,88.4529,83.6735,56.6667,27.88,"885,264.67","496,603,629.57","-4,781,738.41",4.2103,4.194,4.1857,0.0224,0.08,-4.4647,-0.3889,1.1845,49.2424,-0.0014,0.0445,76.6819,68.6017,92.8422,51.1198,0.3913,-52.4935,51.4555,22.2222,-0.169,4.1675,0.7143,0.3333,0.1818,-0.2008,-0.006,92.9204,-0.1802,0.0357,0.1107,-47.5305,24.3622,0.2301,0.419
2018/2/28,4.17,4.17,1.0135,"4,179,568.35","4,507,833.60","-132,655.11",-30.5188,"1,644,702.63",47.6274,50,69.1961,75,51.0309,27.81,"176,943.28","496,564,187.26","-14,509,351.26",4.2093,4.188,4.1785,0.0142,0.05,-5.3045,-0.4112,0.8668,21.7755,-0.0018,0.0236,76.1339,64.5616,99.2786,44.5271,0.5217,9.99,44.5342,39.0244,-0.1918,4.1975,0.5714,0.3,0.2,-0.2372,-0.009,92.4612,-0.1909,0.0024,0.1179,-47.0353,25.1353,0.2363,0.4011
2018/2/27,4.24,4.19,1.3925,"5,441,267.30","4,131,550.00","-152,696.54",-47.2973,"1,968,779.05",66.0245,50,97.2998,101.2739,71.3542,27.83,"-379,343.65","496,584,175.24","-13,633,179.45",4.2149,4.178,4.1827,0.009,0.07,-5.6311,-0.4291,1.1467,35.9743,-0.0018,0.0591,75.1384,58.7755,107.8643,48.1338,1.1667,-10.2333,50.2825,54.2373,-0.1571,4.2125,0.7143,0.4,0.1818,-0.2497,-0.0117,91.6849,-0.202,0.0215,0.13,-40.3025,25.861,0.2455,0.4032
2018/2/26,4.18,4.23,1.7506,"6,039,464.78","3,901,870.00","-283,134.73",-47.2261,"2,847,115.95",62.4585,50,95.6211,98.7805,69.5,27.88,"688,861.07","496,635,555.86","-17,144,887.08",4.2168,4.164,4.1791,-0.0013,0.18,-5.7395,-0.4446,1.9482,13.4119,-0.0018,0.0918,70.5201,50.594,110.3723,55.6458,0,-36.2993,53.2759,55.0725,-0.2535,4.165,0.7143,0.4444,0.1667,-0.2651,-0.0133,93.1718,-0.2132,0.0544,0.1364,-26.4729,26.6267,0.2434,0.3968
2018/2/23,4.17,4.18,0.7989,"3,483,317.94","3,475,614.00","-518,756.13",-38.9912,"2,901,328.74",59.6376,41.6667,86.332,96.9512,67.1642,27.8,"885,070.08","496,562,776.18","-1,354,427.35",4.2072,4.142,4.1537,-0.0226,0.02,-5.9123,-0.4543,0.5815,-29.6431,-0.002,0.0382,57.3427,40.631,90.7661,47.0354,-0.2619,-58.8603,41.8294,65.7895,0.0274,4.1625,0.5714,0.4444,0.1667,-0.282,-0.0145,92.6829,-0.2243,-0.0211,0.1357,-29.2168,27.079,0.2447,0.3927
2018/2/22,4.15,4.17,0.6907,"3,325,488.01","4,384,153.20","-574,383.26",-33.1559,"2,822,374.59",64.3216,33.3333,91.2742,105.6604,73.4694,27.74,"530,831.89","496,554,376.39","-6,666,598.92",4.2108,4.116,4.1405,-0.0414,0.07,-5.6746,-0.4509,-0.2591,-37.8926,-0.0022,0.0164,45.389,32.2751,71.6167,45.2645,-0.4746,-48.5024,41.029,67.9487,0,4.12,0.4286,0.4444,0.25,-0.2803,-0.0149,92.8731,-0.2353,-0.0234,0.1386,-18.5149,27.3344,0.2436,0.3927
2018/2/14,4.12,4.12,0.3845,"2,307,253.16","4,822,874.80","-585,458.48",-30.1121,"2,925,198.69",57.5949,25,83.0376,100,66.6667,27.69,0,"496,513,950.52","-7,999,035.72",4.2174,4.114,4.1258,-0.0631,0.12,-5.0932,-0.4357,-2.3118,-57.3561,-0.0023,-0.0618,33.3612,25.7182,48.6474,36.4043,-0.64,-81.3361,36.6941,74.359,-0.0423,4.1325,0.4286,0.4444,0.25,-0.2658,-0.0144,93.424,-0.246,-0.0441,0.1393,9.0463,27.5879,0.2393,0.4011
2018/2/13,4.14,4.12,0.5753,"4,310,939.81","5,997,952.00","-439,723.15",-18.3338,"2,620,439.02",59.5847,33.3333,89.6683,101.8182,67.1498,27.69,"-884,386.70","496,513,950.52","-1,628,748.72",4.2229,4.11,4.1287,-0.0795,-0.15,-4.4259,-0.4064,-3.3431,-58.7312,-0.0024,-0.1064,25.6516,21.8966,33.1616,36.4043,-0.6897,-40.6567,41.6161,74.359,0.0676,4.11,0.5714,0.4444,0.3333,-0.2409,-0.0132,91.9643,-0.256,-0.0804,0.1407,41.5873,27.7447,0.233,0.3927
2018/2/12,4.06,4.12,0.5328,"3,947,018.93","7,449,032.00","-363,989.57",-16.4788,"2,460,194.85",57.7223,41.6667,96.4303,103.012,65.8768,27.69,"442,193.35","496,513,950.52","-3,526,348.22",4.2475,4.086,4.133,-0.0963,-0.15,-3.8238,-0.3662,-4.2973,-76.2947,-0.0025,-0.1555,21.5283,20.0191,24.5466,36.4043,-0.764,-51.6943,40.5004,74.359,-0.0435,4.0375,0.5714,0.4444,0.25,-0.2164,-0.0114,90.9492,-0.2655,-0.1063,0.1429,56.4715,27.7086,0.2245,0.3695
2018/2/9,4.06,4.05,1.1459,"8,025,174.81","7,419,841.40","-172,568.41",-13.8171,"2,667,878.33",52.7273,33.3333,86.3348,95.3488,59.3607,27.62,"210,474.14","496,445,625.31","-3,247,852.77",4.2672,4.116,4.1395,-0.1129,-0.26,-3.2841,-0.3144,-6.7894,-110.2845,-0.0028,-0.2718,17.7997,19.2645,14.8699,26.8051,-0.8539,22.5466,50.3925,83.3333,-0.0435,4.145,0.5714,0.4,0.2727,-0.1924,-0.0098,89.6018,-0.2743,-0.1309,0.14,74.699,27.5443,0.2139,0.3659
2018/2/8,4.09,4.16,0.7059,"5,517,778.61","7,021,341.80","-264,381.11",-19.5424,"2,679,181.23",67.9595,41.6667,105.7793,108.805,72.7273,27.73,"379,198.26","496,658,364.47","-1,054,519.88",4.2919,4.16,4.1843,-0.1138,-0.32,-2.6361,-0.2506,-5.329,-97.5254,-0.0026,-0.2118,18.1469,19.997,14.4467,33.4088,-0.8312,-24.367,43.2815,76.0563,0.2143,4.11,0.4286,0.4444,0.25,-0.1563,-0.0082,91.8322,-0.2824,-0.1015,0.1293,54.8895,27.3846,0.196,0.3769
2018/2/7,4.04,4.1,1.0365,"8,181,806.59","7,826,705.00","-127,704.05",-20.4252,"2,543,354.47",70.9845,41.6667,111.2256,107.5472,73.4694,27.63,"-196,498.55","496,577,515.20","-6,424,023.31",4.3286,4.19,4.1965,-0.1264,-0.51,-2.033,-0.1844,-7.5188,-129.3573,-0.0025,-0.3155,15.2485,20.922,3.9014,25.0116,-0.8442,8.4759,49.5155,84.507,0.0169,4.0575,0.5714,0.375,0.2308,-0.1278,-0.0064,90.3084,-0.2899,-0.1087,0.125,45.1078,27.2188,0.1825,0.3827
2018/2/6,4.21,4,1.6777,"11,834,303.75","7,893,251.40","-166,033.98",-20.6625,"2,594,629.47",69.4494,41.6667,110.2288,100,65.8163,27.53,"-812,751.29","496,372,978.92","4,067,713.65",4.3804,4.266,4.2447,-0.1228,-0.66,-1.3202,-0.108,-10.6478,-185.9618,-0.0018,-0.4636,15.1263,23.7588,-2.1388,9.0895,-0.9012,13.4735,58.3742,98.6301,0.1972,4.25,0.5714,0.2857,0.2857,-0.0921,-0.0047,88.4956,-0.2969,-0.1379,0.1179,32.5285,26.9611,0.1625,0.4032
2018/2/5,4.2,4.27,0.4433,"3,789,002.81","6,878,838.60","-552,344.93",-19.6336,"2,284,326.66",83.8115,41.6667,127.6456,113.5714,79.2899,27.8,"707,663.50","497,102,706.09","21,739,189.65",4.4511,4.388,4.3671,-0.0857,-0.36,-0.5525,-0.0311,-5.6354,-175.9722,-0.0012,-0.25,21.9852,28.075,9.8054,17.404,-0.7581,-60.4981,36.6195,81.0345,0.3214,4.2575,0.5714,0.3333,0.2667,-0.0478,-0.0035,94.469,-0.3031,-0.0778,0.1107,0.3506,26.7276,0.1258,0.3019
2018/2/2,4.27,4.27,0.6861,"6,057,867.21","8,588,561.60","-332,729.77",-13.8948,"1,860,940.13",85.2391,41.6667,127.2961,109.1549,82.4242,27.8,"260,170.40","497,102,706.09","23,742,512.05",4.4927,4.466,4.4156,-0.0742,-0.33,0.0507,0.0247,-6.2569,-254.0699,-0.0009,-0.2782,22.7926,31.12,6.1377,17.404,-0.7368,-66.2864,41.9215,84.507,0.4086,4.355,0.5714,0.3333,0.2667,-0.0194,-0.0023,96.3883,-0.3088,-0.0758,0.1329,-1.2425,26.6691,0.1202,0.2981
