日期,开盘价(元),收盘价(元),量比,TAPI加权指数成交值,VMA量简单移动平均,VMACD量指数平滑异同平均,VOSC成交量震荡,VSTD成交量标准差,CR能量指标,PSY心理指标,VR成交量比率,AR,BR,WAD威廉聚散指标,MOBV能量潮,PVT量价趋势指标,WVAD威廉变异离散量,BBI多空指数,MA简单移动平均,EXPMA指数平均数,MACD指数平滑异同平均,MTM动力指标,PRICEOSC价格振荡指标,TRIX三重指数平滑平均,BIAS乖离率,CCI顺势指标,DBCD异同离差乖离率,DPO区间震荡线,K,D,J,RSI相对强弱指标,SRDM动向速度比率,VROC量变动速率,VRSI量相对强弱,WR威廉指标,ADTM动态买卖气指标,CDP逆势操作,DPTB-上证指数,JDQS阶段强势指标--上证180,JDRS阶段弱势指标--上证指数,MI动量指标,MICD异同离差动力指数,RC变化率指数,RCCD异同离差变化率指数,SRMI（MI修正指标）,ATR真实波幅,CVLT佳庆离散指标,MASS梅斯线,STD标准差,VHF纵横指标
2017/5/31,27.59,28.03,1.0583,"7,125,521.51","6,798,706.00","230,037.80",-7.0778,"1,818,740.53",68.3655,66.6667,83.6785,77.7459,54.3974,55.99,"312,270.23","165,806,119.11","3,228,215.35",27.7315,27.994,27.8722,0.2541,0.92,0.1849,-0.0235,1.5825,64.0829,0.0005,0.3745,74.6041,75.4934,72.8256,58.3945,0.4962,19.4596,54.1573,15.2091,0.3972,27.7275,0.2857,0.25,0.4545,0.1523,0.0376,100.2862,0.5012,0.0078,0.6886,8.7078,24.53,0.7891,0.2923
2017/5/26,28.33,27.56,1.1469,"7,055,144.05","6,834,527.40","176,587.64",-15.5116,"1,792,948.36",83.9163,66.6667,94.9992,93.0187,64.9876,55.25,"-225,756.33","165,682,765.83","-2,475,231.30",27.664,27.916,27.7932,0.2516,0.62,-0.4716,-0.051,0.3764,71.9188,0.0002,0.0064,74.0274,75.938,70.2061,48.8654,1.4694,22.4357,53.0366,33.0798,0.3812,28.175,0.2857,0.25,0.5,0.0171,0.0257,98.1831,0.5088,0.0051,0.6993,12.0313,24.6955,0.8469,0.302
2017/5/25,27.81,28.33,1.0154,"5,882,174.37","6,078,290.00","113,573.29",-20.0086,"1,783,339.51",82.9747,66.6667,91.3038,102.4845,69.1589,56.06,"242,555.61","165,872,233.15","5,171,851.82",27.663,27.826,27.9099,0.3253,1.01,-1.0174,-0.0794,3.6748,125.097,0.0002,0.8827,87.4047,76.8934,108.4274,71.0964,2.8861,-12.225,48.8219,3.8023,0.3096,27.86,0.4286,0.25,0.5,-0.1241,0.0092,100.4254,0.5153,0.0501,0.6743,4.5154,24.8904,0.8511,0.309
2017/5/24,28.03,28,0.7028,"4,506,493.00","5,821,096.40","122,475.54",-20.7637,"1,783,124.90",90.6442,58.3333,94.7165,106.4143,74.0418,55.34,"289,220.40","165,802,573.77","14,024,532.33",27.5236,27.548,27.6998,0.2625,0.19,-1.7176,-0.1171,3.2004,110.1215,-0.0001,0.7655,84.0483,71.6377,108.8694,65.4891,2,2.4671,43.3739,3.5088,0.4794,27.895,0.4286,0.4,0.5,-0.3472,-0.0076,103.2068,0.5206,0.0575,0.6771,-1.9003,24.974,0.8462,0.3081
2017/5/23,27.66,28.05,1.6087,"9,280,410.12","6,469,320.20","276,712.07",-21.7485,"1,713,778.02",93.0233,66.6667,105.5937,113.9635,80.8036,55.39,"292,369.15","165,810,677.74","14,489,152.58",27.418,27.412,27.5497,0.2124,0.63,-2.0822,-0.1497,3.748,124.2738,-0.0005,0.9973,78.4533,65.4324,104.4952,67.1335,1.0382,-6.207,62.9739,1.3158,0.4423,27.5325,0.5714,0.4,0.5,-0.4824,-0.0231,105.7692,0.5248,0.0734,0.6664,-8.0074,25.0049,0.8472,0.3078
2017/5/22,27.17,27.64,1.3521,"7,383,531.26","5,801,154.40","24,145.36",-18.1854,"1,327,410.56",84.9688,58.3333,90.3821,107.0304,75.6567,54.74,"165,643.09","165,672,242.45","10,901,261.61",27.2734,27.364,27.2995,0.1105,0.73,-2.4171,-0.1786,2.6428,75.6727,-0.0011,0.6955,68.3379,58.9219,87.1698,60.326,0.3029,20.6292,56.3845,15.2074,0.3843,27.08,0.7143,0.3333,0.5,-0.6444,-0.0342,104.697,0.528,0.0593,0.645,-5.0408,24.9791,0.8423,0.3136
2017/5/19,26.94,27.11,0.5388,"3,178,042.57","5,482,085.00","-172,486.97",-17.83,"1,275,395.93",80,50,86.5169,104.9788,70.9818,54.11,"127,595.38","165,527,331.48","9,702,524.17",27.215,27.32,27.1293,0.0289,0.72,-2.5371,-0.198,0.7588,10.0196,-0.0016,0.2464,60.1105,54.214,71.9036,48.9313,-0.2264,-43.5216,35.2767,39.6313,0.4057,27,0.8571,0.3333,0.4615,-0.7276,-0.0422,102.4178,0.5303,0.0092,0.6129,-13.121,24.8854,0.8443,0.3127
2017/5/18,27.08,26.94,0.7451,"4,640,424.61","5,920,395.40","-28,922.18",-15.9564,"1,618,472.16",77.0833,50,78.1431,99.4898,65.8618,53.9,"-136,572.63","165,507,203.24","3,768,866.64",27.2603,27.28,27.1389,0.0111,0.95,-2.445,-0.21,-0.0618,-3.6027,-0.0016,0.0527,59.9815,51.2657,77.413,44.6848,-0.3993,-6.2084,40.8785,47.7064,0.3279,27.4375,0.8571,0.3333,0.4615,-0.7382,-0.0456,100.2978,0.5317,0.0071,0.6364,1.4137,24.8087,0.8397,0.304
2017/5/17,27.65,27.32,1.3455,"7,805,949.60","6,206,481.40","68,752.01",-20.618,"1,517,367.70",74.1771,50,72.4048,88.5714,60.8796,54.3,"-194,794.81","165,571,526.80","6,370,351.09",27.2834,27.17,27.2383,0.0236,1.32,-2.4057,-0.2212,1.154,44.6343,-0.0016,0.3618,63.7049,46.9078,97.299,52.8747,-0.3051,11.1785,57.7145,44.9275,0.4134,27.6725,0.8571,0.4286,0.4167,-0.749,-0.048,101.0729,0.5322,-0.0018,0.6657,-0.515,24.6716,0.8319,0.3058
2017/5/16,27.36,27.81,1.0094,"5,952,470.05","5,787,699.40","-91,019.41",-24.2528,"1,449,178.08",79.7191,50,88.7382,97.3963,68.4976,54.92,"202,242.38","165,708,738.16","8,675,783.68",27.2064,26.904,27.1975,-0.0285,0.95,-2.4836,-0.2346,2.8635,47.8774,-0.0017,0.83,60.5343,38.5093,104.5843,65.8421,-0.2754,-42.5498,47.4809,38.1538,0.3633,27.27,0.7143,0.5714,0.4167,-0.7871,-0.0493,104.2745,0.5319,0.0032,0.6821,-11.352,24.5047,0.8488,0.3084
2017/5/15,26.88,27.42,1.0277,"5,776,913.46","5,936,089.00","-143,042.18",-20.9226,"1,502,770.79",78.9072,41.6667,94.7267,100.7913,71.8076,54.21,"245,624.23","165,623,516.55","1,883,724.12",27.0525,26.542,26.8912,-0.2019,0.67,-2.5053,-0.2436,1.396,-2.7251,-0.0018,0.4545,44.4881,27.4968,78.4707,59.2065,-0.5211,-25.8392,46.4295,50.1538,0.1746,26.8175,0.7143,0.5714,0.4545,-0.8514,-0.0467,102.4664,0.5306,-0.0051,0.665,-24.5465,24.2995,0.8529,0.3127
2017/5/12,26.41,26.91,0.8186,"5,356,560.13","5,660,064.60","-184,180.18",-19.8406,"1,526,490.45",70.669,41.6667,81.9967,95.6735,65.4752,53.52,"181,430.81","165,513,272.66","5,558,037.97",26.9413,26.43,26.6269,-0.3751,-0.46,-2.2063,-0.2353,-0.8353,-50.3009,-0.0018,-0.0982,27.6017,19.0011,44.8029,48.2513,-0.7524,-0.1287,44.1046,65.8462,0.1221,26.245,0.5714,0.5,0.5,-0.826,-0.0406,103.6994,0.5285,-0.0268,0.7357,-31.6172,24.199,0.8509,0.3222
2017/5/11,25.9,26.39,0.9186,"6,015,840.92","6,573,841.80","-178,461.98",-23.7709,"1,990,625.36",60.4032,33.3333,69.8347,84.1667,57.0547,53,"307,585.28","165,407,237.47","6,512,037.83",26.927,26.398,26.4853,-0.5096,-1.33,-1.9474,-0.2092,-3.1737,-113.3751,-0.002,-0.7673,14.591,14.7008,14.3712,32.9523,-0.962,-35.1975,46.717,83.046,0.1523,26.0525,0.4286,0.5,0.5,-0.772,-0.031,101.774,0.5253,-0.0538,0.7393,-31.3073,24.186,0.8387,0.3275
2017/5/10,26.25,25.99,0.8649,"5,726,398.15","6,591,795.80","-212,088.79",-19.0405,"2,006,268.95",60.8046,25,70.0372,82.0868,55.744,52.41,"-184,643.12","165,314,048.48","-2,812,386.57",27.0856,26.594,26.5329,-0.5707,-1.57,-1.5085,-0.1689,-5.3245,-145.6072,-0.0019,-1.3436,8.3543,14.7558,-4.4485,17.2748,-0.852,-31.7345,45.2676,97.6253,0.1769,26.19,0.4286,0.4444,0.5556,-0.6277,-0.0214,101.7221,0.5209,-0.0897,0.8229,-29.2622,24.2751,0.7985,0.3387
2017/5/9,26.76,26,1.0822,"6,799,452.00","6,582,629.40","-200,934.40",-17.4023,"2,028,555.43",55.295,25,68.0154,78.1028,50.3282,52.75,"-287,855.00","165,316,238.30","-3,766,339.30",27.3039,26.94,26.8044,-0.5358,-1.65,-0.853,-0.1214,-6.1936,-162.0944,-0.0016,-1.5845,10.8398,17.9565,-3.3936,17.3594,-0.5981,-62.2609,48.4268,98.9276,0.2113,26.78,0.2857,0.5,0.6,-0.3956,-0.0114,101.6817,0.5154,-0.0822,0.855,-30.2936,24.4838,0.7037,0.3278
2017/5/8,26.51,26.86,0.6587,"4,427,481.57","6,222,020.60","-262,742.89",-3.9767,"2,174,450.38",61.4383,33.3333,68.0393,86.1972,57.2868,53.61,"170,042.08","165,531,836.49","6,289,098.67",27.5785,27.252,27.2066,-0.4362,-1.03,-0.2609,-0.0766,-4.0057,-148.1399,-0.0013,-1.0127,15.6124,21.5149,3.8076,26.7406,-0.6745,-58.7806,40.8277,86.0182,0.2113,26.845,0.2857,0.5556,0.5556,-0.1434,-0.0022,105.045,0.5086,-0.0657,0.8543,-23.5621,24.6995,0.5915,0.2537
2017/5/5,27.37,26.75,1.4565,"9,971,920.82","6,735,538.80","-96,757.69",0.1041,"1,982,787.32",59.0342,25,60.2382,78.872,55.5556,53.15,"-140,681.84","165,513,591.44","-83,286.80",27.7319,27.41,27.3798,-0.4166,-1.8,-0.1678,-0.0412,-4.728,-164.9396,-0.0013,-1.3327,14.7394,24.4661,-4.7139,22.2628,-0.4524,7.7063,57.8906,92.4528,0.2064,27.4375,0.4286,0.5556,0.5,-0.051,0.004,105.6477,0.5004,-0.083,0.8764,-24.898,24.99,0.5516,0.3068
2017/5/4,27.68,27.37,0.8569,"6,168,160.80","6,831,394.20","-377,388.73",-1.9686,"3,801,842.02",59.3651,33.3333,58.9409,78.1721,55.136,53.77,"-175,985.02","165,738,988.10","5,245,176.05",27.9234,27.638,27.6947,-0.3306,-0.96,-0.053,-0.007,-2.9289,-99.4731,-0.0011,-0.8282,17.3847,29.3294,-6.5047,31.2282,0.1434,5.8374,44.5647,91.6996,0.2211,27.7,0.2857,0.5556,0.5455,0.0734,0.0036,109.5238,0.4906,-0.0617,0.85,-11.3792,25.2375,0.501,0.2588
2017/5/3,27.5,27.72,0.7933,"5,636,917.32","7,171,198.80","-398,637.91",-4.1695,"3,792,629.22",67.9442,41.6667,69.1001,86.0783,61.8421,54.15,"67,367.31","165,816,573.01","4,940,235.25",28.0148,27.874,27.8571,-0.2959,-1.03,-0.1722,0.0189,-1.8848,-71.6215,-0.001,-0.5509,23.3543,35.3017,-0.5407,38.527,0.0912,6.1488,42.5872,77.8656,0.1414,27.55,0.4286,0.5556,0.5455,0.1419,0.0015,112.2722,0.479,-0.0107,0.8471,-2.76,25.5163,0.5525,0.2503
2017/5/2,27.6,27.56,0.6162,"4,919,274.93","7,119,302.40","-342,508.04",-6.2429,"3,632,510.16",63.808,33.3333,71.9159,80.8862,58.806,53.92,"33,624.20","165,783,785.19","-8,238,579.02",28.0809,27.996,27.9257,-0.2921,-1.61,-0.4697,0.0417,-2.3935,-98.1297,-0.0008,-0.7409,27.1254,41.2755,-1.1747,32.5186,0.3193,36.4549,40.0146,84.1897,-0.0177,27.6575,0.5714,0.5,0.5,0.1367,-0.0025,110.8608,0.4655,-0.0217,0.8586,12.3142,25.6348,0.5846,0.224
2017/4/28,27.7,27.65,0.8471,"6,996,490.99","8,001,915.80","-146,663.22",-12.8601,"3,529,647.38",70.3154,41.6667,87.0053,87.4016,62.435,54.09,"-15,234.43","165,799,834.28","-4,728,983.86",28.2597,28.234,28.1085,-0.2352,-1.52,-0.6321,0.0645,-2.1672,-88.396,-0.0006,-0.6473,36.2009,48.3505,11.9018,34.08,0.3147,8.5916,44.859,79.0698,0.1039,27.9825,0.5714,0.5,0.5,0.1782,-0.0099,110.7329,0.4503,-0.0143,0.9379,33.5328,25.7778,0.5974,0.2163
2017/4/27,28.56,27.89,1.0695,"10,416,648.69","8,269,080.60","-29,697.14",-18.5512,"3,682,874.38",90.2418,41.6667,106.3055,103.5199,78.1129,54.42,"-122,299.66","165,860,109.26","-3,666,255.32",28.4022,28.538,28.3378,-0.1503,-0.13,-0.8184,0.0818,-1.3674,-37.2985,-0.0006,-0.4282,47.8912,54.4253,34.8229,38.1507,0.51,-19.3086,53.8281,69.7674,0.3086,28.55,0.5714,0.4444,0.4545,0.2098,-0.0181,111.6493,0.4333,0.0133,0.9486,34.2906,25.892,0.6027,0.2134
2017/4/26,28.2,28.55,0.7589,"7,863,100.21","9,751,736.80","-186,468.89",-15.7653,"4,011,515.78",100.8421,41.6667,125.2644,120.178,90.3091,55.09,0,"166,101,210.36","7,880,550.24",28.4986,28.794,28.5617,-0.0593,0.38,-0.816,0.0904,0.922,60.7207,-0.0004,0.2382,57.4099,57.6924,56.8449,52.5299,0.945,-32.1016,47.1846,44.186,0.2911,28.36,0.5714,0.4,0.4,0.2425,-0.0285,114.383,0.4145,0.0235,0.9314,23.7559,25.9229,0.5929,0.2236
2017/4/25,28.5,28.33,0.4852,"5,391,778.29","10,335,790.40","-154,975.07",-12.1462,"4,055,024.52",95.355,41.6667,109.9797,111.8383,86.1983,54.59,"-71,307.11","166,040,298.80","17,119,075.79",28.5443,28.688,28.5675,-0.0522,0.28,-0.6937,0.0893,0.1296,35.8726,-0.0004,0.0645,58.6444,57.8336,60.2661,46.9788,0.3566,-56.1739,40.3979,52.7132,0.4378,28.475,0.4286,0.3,0.4444,0.2691,-0.039,115.2094,0.3942,0.018,0.8907,13.5703,25.8183,0.6113,0.2259
2017/4/24,29,28.75,0.8986,"9,190,256.03","11,105,795.60","160,321.74",-7.9108,"4,170,896.80",102.2074,50,124.9699,122.6773,96.71,55.01,"220,976.82","166,119,013.68","25,068,379.94",28.5973,28.656,28.6863,-0.0005,1.23,-0.7243,0.0869,1.6709,43.1405,-0.0005,0.46,64.8441,57.4282,79.6761,57.7163,-0.2169,1.06,48.8189,36.4341,0.6212,29.0475,0.5714,0.3,0.3333,0.2763,-0.0488,117.2034,0.3723,0.0247,0.8929,49.953,25.7637,0.6144,0.2326
2017/4/21,29,29.17,0.8515,"8,284,978.54","10,398,217.40","248,721.93",-6.5159,"4,250,913.70",115.7109,50,128.9677,138.3577,109.4727,55.43,"222,470.49","166,253,547.67","21,841,559.60",28.4555,28.516,28.6545,-0.0126,1.29,-0.892,0.0786,3.4397,170.9883,-0.0007,0.9355,65.8433,53.7202,90.0895,71.2957,0.2983,-31.8265,46.4595,20.155,0.6212,28.9875,0.5714,0.3333,0.3,0.2169,-0.0597,118.8187,0.349,0.0195,0.7971,35.6756,25.6617,0.6205,0.2174
2017/4/20,27.92,29.17,2.5679,"17,745,840.90","9,794,271.80","473,215.77",-2.5563,"4,346,421.36",116.5753,50,122.0161,134.7439,110.0394,55.43,"132,948.76","166,253,547.67","23,715,059.83",28.2879,28.186,28.3967,-0.1255,1.35,-1.0256,0.0708,3.7309,202.2399,-0.0013,1.0582,58.8424,47.6586,81.21,71.2957,0.1849,182.7002,73.0255,20.155,0.5782,28.03,0.5714,0.4,0.3333,0.1503,-0.068,118.8187,0.3246,0.0353,0.8064,43.709,25.5429,0.6069,0.2414
2017/4/19,28,28.02,1.7688,"10,803,862.71","6,948,402.40","-172,719.95",-14.5461,"3,240,067.42",119.5354,50,123.592,131.5145,108.4158,54.18,"-14,571.41","165,521,244.33","9,521,776.09",28.111,27.928,28.01,-0.3042,-0.02,-1.104,0.0743,-0.1514,-17.3516,-0.002,-0.0055,48.3412,42.0667,60.8901,48.0585,-0.3947,13.7781,58.1812,56.25,0.5782,28.2825,0.4286,0.4,0.3333,0.1003,-0.07,113.7175,0.2993,0.0071,0.7214,6.25,25.4438,0.5876,0.3299
2017/4/18,28,28.17,1.354,"9,317,859.32","6,085,654.00","-463,377.89",-16.3814,"3,373,636.93",138.2117,50,147.026,141.0673,118.2573,54.64,"-162,630.67","165,578,560.71","7,582,192.96",28.0757,27.888,28.005,-0.3391,-0.43,-0.9101,0.0964,0.3116,37.8931,-0.0018,0.1036,46.5118,38.9295,61.6763,52.6953,-0.3711,38.1353,53.5941,49.0385,0.5067,27.8325,0.4286,0.4,0.3,0.1312,-0.0699,114.8858,0.2734,-0.0018,0.7121,0.2858,25.6243,0.6331,0.3451
2017/4/17,27.58,28.05,0.7282,"5,720,536.15","6,823,025.00","-728,915.54",-17.7293,"3,463,692.84",119.0578,41.6667,143.7854,127.5862,109.0817,54.42,"306,625.77","165,539,038.80","20,720,179.87",28.0793,27.862,27.9226,-0.4077,-0.09,-0.5498,0.1228,-0.2489,-83.9761,-0.0017,-0.0245,39.482,35.1384,48.1691,49.4434,-0.5664,-39.0672,41.5814,63.9847,0.5265,27.5925,0.5714,0.3,0.3,0.1841,-0.0688,114.0708,0.2471,-0.0148,0.7171,-12.2195,25.7429,0.7265,0.3357
2017/4/14,27.9,27.52,0.568,"5,337,392.73","7,972,299.40","-739,718.36",-14.2386,"3,329,204.50",119.1342,33.3333,129.4612,128.4414,107.551,53.53,"-189,472.34","165,427,226.23","26,852,625.41",28.0678,27.972,27.8588,-0.4706,-0.3,-0.1313,0.1573,-2.3219,-107.4308,-0.0014,-0.6064,32.3658,32.9666,31.1641,32.3191,-0.6454,-59.1705,39.7437,86.6883,0.6588,27.8675,0.5714,0.3,0.2727,0.2599,-0.064,112.3265,0.2206,-0.0262,0.7136,-17.8592,25.9049,0.8137,0.3484
2017/4/13,27.7,27.88,0.3443,"3,619,656.81","9,367,096.40","-645,925.74",-8.6174,"3,189,135.35",115.259,33.3333,123.7258,126.6816,105.1,53.92,"35,630.55","165,495,927.75","31,688,969.69",28.1439,28.096,28.0283,-0.4369,-0.34,0.4449,0.1998,-1.4725,-83.0159,-0.0007,-0.3536,36.8344,33.267,43.9691,39.9853,-0.5479,-64.8763,33.6222,75,0.6505,27.785,0.4286,0.3333,0.3333,0.4172,-0.0573,115.0165,0.1941,-0.0259,0.7321,-18.2055,26.1759,0.8733,0.3484
2017/4/12,27.9,27.82,0.5537,"6,442,486.81","10,493,560.80","-271,378.13",-3.6867,"2,546,966.10",111.1808,33.3333,114.4549,118.7229,101.3752,53.67,"89,687.82","165,488,134.69","29,691,720.49",28.2409,28.084,28.1024,-0.4351,-0.65,1.1194,0.2404,-2.2144,-102.5916,-0.0005,-0.5145,33.2516,31.4834,36.7881,37.9408,-0.659,-32.1228,39.1266,76.9481,0.6651,27.9425,0.4286,0.3333,0.4167,0.6223,-0.0471,115.2444,0.168,-0.0307,0.77,-14.1636,26.4443,0.909,0.3473
2017/4/11,28.46,28.04,1.2515,"12,840,408.38","11,650,284.60","54,758.84",-3.9496,"2,471,988.34",117.3665,41.6667,132.3912,129.2793,112.9132,53.89,"85,152.30","165,538,743.11","25,002,010.65",28.315,28.164,28.2436,-0.4002,-0.22,1.7013,0.2826,-1.9152,-101.1505,-0.0005,-0.4673,32.8101,30.5992,37.2319,42.3491,-0.658,-21.0421,56.8188,69.8052,0.6865,28.535,0.4286,0.375,0.3846,0.8289,-0.0328,115.3909,0.1423,-0.0328,0.8586,-6.0279,26.7234,0.9327,0.3271
2017/4/10,28.08,28.6,1.1658,"11,532,121.12","10,327,571.60","-95,013.03",-2.1564,"2,298,614.85",144.3017,50,129.309,149.6823,136.3853,54.45,"107,417.06","165,791,822.03","25,888,241.98",28.3229,28.25,28.3454,-0.3742,-0.02,2.2872,0.3231,-0.3658,-26.6285,-0.0004,-0.0373,26.8594,29.4938,21.5906,56.2004,-0.3108,-35.9172,53.0691,65.9751,0.5958,28.17,0.5714,0.4444,0.3333,1.0325,-0.019,117.9868,0.117,-0.0377,0.8036,-22.5414,27.0893,0.9741,0.3923
2017/4/7,27.85,28.14,1.399,"12,337,626.76","9,909,241.60","-192,307.41",-1.3994,"2,241,776.98",153.8364,50,139.2591,154.0506,143.1138,53.93,"-55,045.02","165,602,980.31","25,945,736.59",28.2922,28.182,28.2181,-0.435,-0.56,2.7568,0.3628,-2.1926,-61.5225,-0.0004,-0.5745,19.1551,30.811,-4.1567,43.5652,-0.5035,15.6575,55.2301,83.3333,0.5746,27.9,0.7143,0.4444,0.3333,1.1981,-0.0057,115.8025,0.0922,-0.0451,0.8014,-27.3398,27.5776,0.999,0.3977
2017/4/6,28,27.82,1.0454,"9,297,267.00","8,787,899.20","-413,456.83",-0.4752,"2,981,996.77",146.5,50,134.1111,144.0594,132.7103,53.61,"-269,361.27","165,461,562.21","16,495,373.41",28.329,28.278,28.2572,-0.4232,-1.17,3.0664,0.4112,-3.3217,-94.1194,0,-1.0082,21.2637,36.6389,-9.4866,32.2323,-0.3566,5.2119,47.9801,96.3415,0.5694,28.175,0.7143,0.4444,0.4167,1.3125,0.0048,115.4836,0.0681,-0.0553,0.8079,-27.0447,28.0363,1.0742,0.4518
2017/4/5,28.45,28.22,1.3587,"12,166,622.93","8,844,403.60","-428,403.44",-1.4278,"3,822,640.06",161.8755,50,154.7991,153.1131,147.2325,54.01,"90,222.49","165,592,614.02","36,281,294.59",28.4021,28.454,28.4758,-0.3264,-1.5,3.3022,0.461,-1.9146,-64.2963,0.0009,-0.6427,31.0657,44.3265,4.5442,40.7582,0.2946,4.0761,55.2936,76.3566,0.6393,28.3775,0.8571,0.4444,0.4167,1.4264,0.0095,118.1247,0.0449,-0.0398,0.8129,0.8622,28.3278,1.1413,0.4723
2017/3/31,28.2,28.47,0.6441,"6,282,254.06","9,003,851.80","-729,294.53",0.7303,"3,805,438.40",172.2222,58.3333,165.2683,168.4932,158.6387,54.26,"277,082.21","165,700,041.95","41,536,182.17",28.4726,28.608,28.6037,-0.2503,-1,3.6368,0.5031,-1.0227,-39.0464,0.0012,-0.3509,37.47,50.9569,10.4961,47.2705,0.4698,10.9731,40.2521,66.6667,0.6744,28.22,1,0.4444,0.4167,1.5488,0.0132,119.0715,0.0228,0.0095,0.8086,2.2608,28.6307,1.2212,0.4723
2017/3/30,28.58,28.26,0.9646,"9,426,456.37","9,799,063.80","-555,534.05",0.5028,"3,538,874.55",165.6832,50,157.7655,161.178,156.1198,53.86,"64,276.66","165,653,140.94","44,180,684.14",28.4961,28.858,28.6706,-0.1842,-1.19,3.8797,0.5393,-1.6045,-50.1798,0.0013,-0.5309,41.8896,57.7003,10.2681,40.6302,0.2332,30.2377,47.3042,62.2581,0.6984,28.76,0.8571,0.4444,0.4545,1.6423,0.0186,118.6398,0.0019,0.0177,0.8836,12.6033,28.7871,1.2808,0.4916
2017/3/29,28.78,28.62,0.5695,"6,741,438.29","9,807,529.20","-565,302.23",-3.406,"3,485,285.68",215.859,50,188.5093,186.2275,183.0409,54.22,"-311,214.56","165,772,141.40","49,236,003.69",28.5744,29.1,28.8758,-0.0469,-0.77,4.1872,0.5706,-0.2961,25.9498,0.0014,-0.1427,52.8759,65.6057,27.4163,49.5431,1.1765,-66.0391,39.5308,41.5344,0.7925,28.7375,0.8571,0.4444,0.4545,1.7743,0.0227,120.1511,-0.0177,0.0168,0.8857,16.5042,28.9875,1.3334,0.5321
2017/3/28,29.03,28.7,0.7088,"9,518,053.07","11,743,887.60","-266,147.13",4.653,"3,648,057.55",221.6928,58.3333,214.3704,185.5224,179.5094,54.79,"-64,599.63","165,790,783.42","49,926,171.42",28.6578,29.266,29.0037,0.0758,0.5,4.5157,0.5888,0.1017,32.2284,0.0015,-0.0127,61.2244,71.9706,39.732,51.641,0.8564,-18.4393,45.2261,35.8173,0.8021,29.115,0.8571,0.5,0.4167,1.8984,0.0269,119.5335,-0.0358,0.0261,0.885,16.5792,29.1953,1.3791,0.5601
2017/3/27,29.72,28.99,1.0052,"13,083,126.28","13,443,636.00","-72,712.13",6.5209,"3,839,654.89",246.9613,66.6667,248.9285,202.8939,193.9908,55.24,"-168,724.46","165,886,098.56","58,663,548.27",28.6358,29.404,29.1556,0.2218,1.23,4.5779,0.5946,1.5767,74.8317,0.0019,0.3218,72.1212,77.3437,61.676,59.2154,2.1221,125.3321,53.0863,28.8462,0.8654,29.74,0.8571,0.5714,0.3846,1.9282,0.0282,119.8925,-0.0526,0.0317,0.8693,15.1407,29.3095,1.4278,0.5716
2017/3/24,29.47,29.72,0.8124,"10,285,627.12","12,963,433.40","-132,549.70",4.586,"4,689,211.79",294.0072,75,279.2723,233.7615,222.2028,55.97,"-30,256.19","166,206,176.88","74,690,931.82",28.5332,29.246,29.2384,0.3502,1.58,4.4684,0.5847,4.891,133.3386,0.0024,1.2209,81.4376,79.955,84.4027,85.5317,6.2703,40.6827,47.0838,11.2981,0.8679,29.3725,0.8571,0.7143,0.3846,1.879,0.0248,123.2172,-0.068,0.0508,0.8479,41.5937,29.3492,1.4647,0.6225
2017/3/23,29.43,29.47,0.7246,"9,448,270.07","12,663,454.40","44,269.60",4.2718,"4,659,866.75",255.5705,66.6667,248.3881,218.1982,204.4218,55.58,"168,597.17","166,118,905.11","77,049,929.78",28.3215,28.854,28.9976,0.3512,1.52,4.1926,0.5601,5.0343,119.9657,0.0024,1.2618,81.2649,79.2137,85.3672,83.4301,6.4595,-10.3679,45.4192,13.3501,0.8639,29.48,0.7143,0.7143,0.3846,1.748,0.0204,122.9453,-0.0822,0.0794,0.8179,56.0749,29.3769,1.4223,0.6089
2017/3/22,29.19,29.45,1.4912,"16,451,752.73","13,113,832.80","383,951.80",3.7908,"5,011,238.10",287.2768,58.3333,202.5152,245.6175,221.5722,55.01,"-39,584.70","166,112,451.55","74,333,025.36",28.04,28.588,28.7615,0.3495,1.38,3.9537,0.5346,5.9067,149.4647,0.0026,1.5209,81.0039,78.1882,86.6352,83.2681,8.5172,151.8549,58.9388,13.8539,0.8459,29.245,0.5714,0.625,0.4167,1.6341,0.0175,122.7595,-0.0952,0.0995,0.8107,61.5109,29.3131,1.3674,0.5805
2017/3/21,28.22,29.39,2.0428,"17,946,816.23","10,977,399.40","176,165.26",-0.0059,"4,863,243.98",282.6087,50,191.2211,231.0891,219.3974,54.58,"105,994.37","166,079,032.80","69,226,510.41",27.7399,28.288,28.4172,0.2981,1.18,3.8255,0.5084,6.5177,154.9332,0.0024,1.7318,79.1659,76.7803,83.9372,82.8489,6.1515,28.6793,62.6922,14.9367,0.8091,28.17,0.7143,0.5714,0.3846,1.5472,0.0179,122.7652,-0.107,0.1017,0.795,56.759,29.1462,1.2875,0.5854
2017/3/20,27.8,28.2,0.9993,"10,642,387.48","8,824,816.80","-355,896.53",0.596,"4,124,600.12",240.1176,50,180.0682,200.1946,190.3525,53.39,"56,441.54","165,318,320.28","61,135,325.70",27.4914,28.024,27.9308,0.1812,1.07,3.757,0.4871,2.9385,89.8327,0.0021,0.7718,76.2173,75.5875,77.4768,70.7239,1.875,-32.5837,51.1135,17.8832,0.7669,27.9325,0.5714,0.5714,0.3846,1.4734,0.0225,117.598,-0.1178,0.0613,0.7536,26.5772,28.8839,1.1837,0.5235
