QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,PVT,WVAD,MOBV,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
-1.046311102,-1.012973095,-0.574715325,0.104314655,0.948847115,-0.388340872,-0.085017091,0.71134774,0.051783756,0.077236694,-0.092319795,-1.340134715,-1.499583437,-0.057064594,-0.201841388,-1.407848761,-1.390517082,-1.395887957,0.277316772,0.099379565,0.074829681,-0.083018596,0.394716834,0.655421727,0.484396563,0.113574364,1.112111304,1.206096953,0.790445236,0.822798061,0.831825187,-0.246335056,-0.742149249,-0.880858614,0.14018073,-1.38717579,-0.454712152,2.744499939,-0.513821938,-0.058625386,0.162580267,-0.323354094,0.258103331,0.699160175,-1.44560163,-0.547062065,-1.148807501,-1.142345407,-0.934020546,1
-0.770120589,-0.816082352,-0.444724344,0.489266083,0.956269506,-0.442119426,-0.107169646,0.71134774,0.329514829,0.05936966,0.002978603,-1.334768162,-1.498846887,-0.000544725,-0.053184434,-1.409169269,-1.392906844,-1.396360357,0.304361072,0.145471366,0.031983609,-0.158117753,0.531413688,0.897291041,0.484396563,0.181741831,1.212843263,1.176939015,1.019559604,1.230038896,0.241397542,0.281844434,-0.42347597,-1.019857134,0.17779983,-1.384343373,0.306995698,1.542569794,-0.513821938,-0.078700061,0.128337066,-0.30181867,0.290672061,0.751828536,-1.436596802,-0.32605108,-1.330456122,-1.146104664,-1.004166801,-1
-0.150707151,-0.362971166,-0.424723374,0.869387152,0.836395327,-0.463812857,-0.24949097,0.71134774,0.302141398,-0.190501452,-0.132840096,-1.329401609,-1.498234156,-0.10426805,-0.108494917,-1.411192047,-1.397447392,-1.398865875,0.310429549,0.269564676,-0.004642374,-0.244463643,0.645150073,1.238506307,0.419370535,0.225246683,1.254984197,1.0758145,1.216605471,1.49958808,-0.090179536,0.478272227,0.33595498,-1.112522814,0.16145498,-1.388368386,0.306995698,0.941604722,-0.513821938,-0.101794819,0.11484732,-0.459151767,0.322500593,0.860756282,-1.433806574,0.266590132,-1.420497758,-1.155467342,-0.9956355,-1
-0.54081034,-0.686952894,-0.393412199,0.963489827,0.657423557,-0.418182593,-0.456621666,0.71134774,-0.16287315,-0.326408548,-0.309487812,-1.334768162,-1.499353636,-0.005002187,0.057816589,-1.415393662,-1.403302308,-1.403817112,0.289189879,0.280201245,-0.047858872,-0.335525905,0.630040494,1.378841081,0.321831494,0.224802756,1.16414131,0.90011835,1.239869426,1.411497167,-0.121572274,0.247493383,-0.186303652,-0.996689035,0.17520541,-1.386877641,1.068170513,-0.060204054,-0.656294638,-0.124978404,0.10343292,-0.4764265,0.353144808,0.452576486,-1.427465146,0.136943611,-1.523538603,-1.159368457,-0.105536396,1
2.299369976,0.5325881,-0.467639222,1.357256169,0.431491084,-0.334666883,-0.593593517,0.71134774,-0.248783743,-0.607838028,-0.555561376,-1.329814421,-1.499179825,-0.188000757,-0.047124474,-1.420279541,-1.412263915,-1.40974903,0.251195936,0.283746768,-0.119351309,-0.422415992,0.716687924,1.843477661,0.224292453,0.247689662,1.102399439,0.688330572,1.360807244,1.464883649,0.056250148,1.14104115,2.402182211,-1.019857134,0.066499182,-1.403424917,1.068170513,-0.060204054,-0.085661794,-0.156733697,0.088905501,-0.472975341,0.382012546,0.433424355,-1.419348119,0.060346133,-1.619024933,-1.151069721,-0.365267125,1
0.49055546,-0.475311894,-0.860578439,0.685706575,0.007472905,-0.951117578,-0.8144893,0.71134774,-0.326480587,-0.877732079,-0.780964523,-1.340547527,-1.508804523,-0.522478567,0.054561587,-1.425315478,-1.422300915,-1.418945894,0.174680356,0.219927352,-0.20379326,-0.500054734,0.420621387,1.198872934,0.159266426,0.14721417,0.994877386,0.405822115,1.473198319,1.003596777,-0.028824173,0.698689211,0.820784488,-1.106147136,-0.617130672,-1.411922167,1.829878363,-0.060204054,-0.248911762,-0.188133686,0.074378083,-0.631359408,0.40836361,0.110232142,-1.448391858,-0.445875187,-1.655300211,-1.110639977,0.295434766,1
-0.070522809,-0.736740439,-0.928068305,0.565634636,-0.452270012,-0.996377022,-1.015405037,0.12160534,-0.725559748,-1.20949356,-1.098760347,-1.349629385,-1.511353773,-0.83212289,0.508642001,-1.429571114,-1.429231225,-1.424973488,0.116502131,0.039105671,-0.26827845,-0.555381407,0.287410058,0.648381061,0.159266426,0.100157901,0.778087133,0.043310304,1.46409954,0.713579915,-0.267722911,0.362053919,0.199622169,-0.736330923,-1.148468031,-1.419077746,1.829878363,-0.56080796,-0.085661794,-0.212294357,0.059850664,-0.672167355,0.43204996,0.19761374,-1.44471383,-0.842381745,-1.556138711,-1.081417074,0.441414811,1
1.446403731,-0.250329851,-0.90337913,0.596792204,-0.852746415,-1.003123526,-1.065495881,-0.468137059,-0.991498395,-1.319415557,-1.215238273,-1.35540875,-1.512561635,-0.812596063,0.53585452,-1.431821979,-1.435683582,-1.430415065,0.055685437,0.00365044,-0.343722109,-0.59383798,0.206752315,0.031732082,0.029214371,0.072782399,0.206383773,-0.37695599,0.830418774,0.532202078,-0.369958595,0.111301471,1.833424598,-0.520605919,-1.501828131,-1.43487965,1.068170513,-0.56080796,-0.085661794,-0.232990814,0.048436264,-0.758446337,0.452627476,0.044396691,-1.44293823,-0.535578115,-1.367956456,-1.028290972,-0.085630026,1
-0.254013433,-0.997412161,-1.087905776,0.127044789,-1.399981409,-1.301368199,-1.120220238,-1.057886536,-0.847621852,-1.230483861,-1.336100504,-1.370269973,-1.520596258,-1.344041513,0.656961702,-1.433346566,-1.436639487,-1.436490497,-0.017532058,-0.138170486,-0.413485886,-0.614517458,-0.22245787,-0.916841838,-0.165863712,-0.076968997,-0.468912808,-0.681664073,-0.136259923,-0.587053343,-0.497692159,-0.436309116,-0.32878785,0.434751512,-1.967007762,-1.435923172,1.068170513,-0.56080796,0.104301805,-0.250356296,0.033908845,-0.910306814,0.470096159,-0.247673309,-1.44471383,-0.742275867,-1.148058855,-0.980200855,0.03286027,1
-0.550992479,-1.087930035,-1.123318801,0.135517316,-2.180816974,-1.277660086,-0.670604121,-1.647628936,-0.43430885,-0.701135007,-0.729067774,-1.376049338,-1.52167672,-1.520616057,-0.413485343,-1.43164191,-1.433532796,-1.436341003,-0.039563268,-0.092078685,-0.434770011,-0.612884868,-0.389018562,-1.120342072,-0.198376725,-0.129894968,-0.662311601,-0.75402461,-0.430071737,-1.002257108,-0.529084898,-0.600738456,-0.76559527,0.681293415,-2.184939101,-1.442035229,1.068170513,-0.56080796,0.329141534,-0.249068319,0.016268408,-0.745044098,0.484604048,-0.344630973,-1.429367575,-0.64251364,-0.863981917,-0.958709255,-0.289433335,-1
0.389794712,-0.77042038,-1.087330666,0.259729444,-1.984543353,-1.211150408,-0.733700114,-1.057886536,-0.326213906,-0.649531825,-0.661472556,-1.376049338,-1.52167672,-1.067391722,0.574882887,-1.427530329,-1.428394808,-1.433715891,-0.040222885,-0.123988393,-0.394501495,-0.604721916,-0.468762623,-1.906463828,-0.263402753,-0.155445437,-0.746593469,-0.752389677,-0.595858941,-1.002257108,-0.612903509,0.270201425,0.464917919,0.681293415,-1.89280733,-1.437562992,0.306995698,-0.060204054,0.723167594,-0.238808916,-0.007598065,-0.772274645,0.496447222,-0.402087367,-1.404001864,-0.174230727,-0.606515924,-0.969206802,-0.459111439,1
0.815323259,-0.614640317,-1.154580512,0.128890465,-2.292070941,-1.217724509,-0.942134315,-1.057886536,-0.56290892,-0.908070307,-0.941309879,-1.389259314,-1.523080301,-0.586377789,-0.403926957,-1.423544797,-1.42576607,-1.429781211,-0.027954008,-0.148807055,-0.382462613,-0.596740363,-0.6232255,-1.987606505,-0.263402753,-0.226769718,-0.873011948,-0.701928372,-0.899181459,-1.359419964,-0.546525308,0.510789191,1.013423124,1.345845343,-1.211253012,-1.416543479,0.306995698,-0.060204054,1.003660721,-0.240141306,-0.03976592,-0.844166695,0.505329604,-0.653459088,-1.394870208,-0.501536644,-0.465906687,-0.981335726,-0.619310319,-1
-0.074553239,-0.993358427,-1.193895811,-0.189420157,-2.753032154,-1.243008178,-0.836620745,-1.057886536,-0.599449267,-0.918580041,-0.90772485,-1.372334032,-1.515662697,-0.389789031,-0.473676028,-1.419175117,-1.421106034,-1.42148729,0.024815358,-0.017622699,-0.418887948,-0.592930986,-0.119516459,-0.175467145,-0.295915766,-0.055907124,-0.44629069,-0.554208281,-0.237310451,-0.466333188,-0.375469765,-0.381927081,-0.304703108,0.425040192,0.008124717,-1.415947181,-0.454712152,-0.56080796,1.003660721,-0.246403539,-0.097875595,-0.680750279,0.51169531,-0.410466424,-1.404001864,-0.831174718,-0.278405019,-0.988286804,-0.905582875,-1
-0.456807696,-1.136249826,-1.218928148,-0.29558314,-3.119181276,-1.223940338,-0.663289715,-0.468137059,-0.25043544,-0.587970645,-0.710081753,-1.364077797,-1.515271068,-0.479795991,-0.275267759,-1.419169114,-1.421225522,-1.420703942,0.011491093,-0.028259268,-0.464465919,-0.606354506,-0.098874033,-0.22491862,-0.458480835,-0.036177032,-0.398595797,-0.57573325,-0.120049133,-0.36713171,-0.326811021,-0.340648648,-0.938541607,0.286992313,-0.069967346,-1.415798106,-1.215886967,-0.56080796,1.341291337,-0.257284723,-0.152872251,-0.685735287,0.515396302,-0.092062243,-1.404889664,-0.80211452,-0.064360464,-0.970483531,-0.956770682,1
-0.114857538,-0.951561239,-1.214063987,-0.276502851,-3.114799506,-1.231263307,-0.674143464,-0.468137059,-0.083653649,-0.536012601,-0.667554799,-1.357885621,-1.514308887,-0.624702539,0.575067616,-1.418544874,-1.421464499,-1.420428874,-0.009088959,-0.0637145,-0.499316939,-0.616512847,0.017468035,-0.411927432,-0.621045903,0.001507443,-0.415862775,-0.635186684,-0.085971446,-0.076063849,-0.429081586,-0.110951686,-0.309233122,0.069819512,-0.739846771,-1.426084251,-0.454712152,-0.56080796,0.723167594,-0.274028423,-0.187115452,-0.709462599,0.516876699,0.188037675,-1.38941658,-0.715714645,0.111367052,-0.971618401,-0.927385089,1
-0.435594907,-1.036544591,-1.134872651,-0.391203013,-3.252313382,-1.227335513,-0.661755765,-0.468137059,-0.052969943,-0.444584721,-0.601906657,-1.36944435,-1.517259739,-0.32359404,0.291435949,-1.417788583,-1.422061939,-1.42270716,-0.055789848,-0.18780781,-0.507697853,-0.621229219,-0.295721563,-1.114375189,-0.718584945,-0.100743757,-0.708199836,-0.714525231,-0.56427242,-0.94223217,-0.524027179,-0.545453984,-0.656648904,1.068805662,-0.516207707,-1.418481448,-0.454712152,0.340639649,0.723167594,-0.285398151,-0.20164287,-0.74782775,0.516136501,-0.293159621,-1.392206808,-0.593171358,0.176090858,-0.973462565,-0.952978993,1
0.06736032,-0.787455073,-1.07447698,-0.430298592,-2.908948441,-1.223164087,-0.608794043,-0.468137059,-0.014146469,-0.300440463,-0.469226569,-1.365729044,-1.516135825,-0.285384546,-0.064537831,-1.41507554,-1.417879856,-1.419848837,-0.059879474,-0.045986884,-0.510460622,-0.611977873,-0.20656997,-0.725641805,-0.718584945,-0.076081143,-0.525022921,-0.66700385,-0.262079193,-0.71538252,-0.490576472,-0.500229864,0.067210129,0.980369159,-0.089944386,-1.418630523,-0.454712152,0.340639649,0.723167594,-0.294991358,-0.210981925,-0.723182022,0.513175707,-0.12079044,-1.373182525,-0.406338637,0.229653041,-0.984385689,-0.977624975,-1
-0.626510008,-1.096038187,-1.049434532,-0.672847997,-2.580003416,-1.232136917,-0.64884385,-1.057886536,-0.200093102,-0.462172241,-0.622671856,-1.372746844,-1.516299848,-0.210853466,-0.125318953,-1.413382889,-1.413100332,-1.418246263,-0.076237977,0.021378056,-0.489099324,-0.602000932,-0.275079137,-0.786492888,-0.58853289,-0.090434784,-0.516694144,-0.700066913,-0.208248722,-0.755754841,-0.516527802,-0.83429034,-1.02763845,1.069262507,0.098410557,-1.417437926,-0.454712152,-0.060204054,0.723167594,-0.297789377,-0.226547016,-0.794411299,0.508438437,-0.374556178,-1.383075152,-0.729500724,0.21733442,-0.993464649,-1.032604472,-1
-0.66745069,-1.115119671,-1.04769968,-0.681596392,-1.972078855,-1.212416029,-0.599009837,-1.057886536,-0.029099485,-0.43108054,-0.624207311,-1.364077797,-1.516071808,-0.166602668,-0.194735651,-1.411023982,-1.411905451,-1.415549393,-0.084153382,-0.074351069,-0.461471634,-0.58712622,-0.323588839,-0.74480219,-0.360941794,-0.103012718,-0.474596431,-0.754413645,-0.064523324,-0.715795413,-0.5410839,-0.857580532,-1.093505456,1.093952305,0.319714643,-1.409984198,-0.454712152,-0.060204054,1.055603893,-0.293170425,-0.222396325,-0.859107517,0.50251685,-0.224930153,-1.372294725,-0.797940661,0.184734311,-1.001195951,-1.025969015,-1
0.599164939,-0.601457787,-1.047116499,-0.603961338,-1.459708624,-1.114012898,-0.450772604,-0.468137059,0.175191305,-0.266784523,-0.546191581,-1.357885621,-1.51540834,-0.226616799,-0.479551398,-1.406870385,-1.413339308,-1.412099074,-0.08639608,-0.021168222,-0.381474808,-0.57025612,-0.36399385,-0.519746979,-0.165863712,-0.103012718,-0.470658955,-0.859906187,0.063198647,-0.608384342,-0.542025682,-0.68293852,0.207856773,1.01853925,0.424269797,-1.401486948,0.306995698,-0.060204054,0.484971049,-0.271141578,-0.192303815,-0.72337612,0.496151143,-0.427224539,-1.367728897,-0.821288912,0.249049765,-1.012331862,-1.102750727,-1
0.356914889,-0.779972342,-1.104303703,-0.909109588,-0.941523334,-0.852271115,-0.513551955,-0.468137059,0.337510073,-0.320120694,-0.604094748,-1.341785962,-1.511827173,-0.0836882,-0.515778432,-1.405045684,-1.412024939,-1.408714532,-0.090353782,-0.045986884,-0.311541252,-0.552660423,-0.209581734,-0.397248135,-0.263402753,-0.055907124,-0.531903779,-1.020395495,0.126724768,-0.260305124,-0.547432209,-0.727786015,-0.297716469,0.689251255,0.565925167,-1.399996202,1.068170513,0.51251566,0.104301805,-0.254842008,-0.142495523,-0.646977206,0.489637397,-0.41286044,-1.35961187,-1.012562406,0.28804739,-1.023042198,-1.055354609,-1
0.839930094,-0.699349878,-1.169679283,-1.14245093,-0.603978572,-0.641034061,-0.619781485,-0.468137059,0.281871983,-0.428594078,-0.674509028,-1.335180974,-1.509586118,0.124397542,0.57456097,-1.404937642,-1.414056237,-1.409324467,-0.132173504,0.053287764,-0.211078327,-0.533794935,-0.147519095,-0.473226989,-0.490993849,-0.019159828,-0.861739789,-1.226239407,-0.280551368,0.016912066,-0.600102248,-0.879407001,-0.056869041,0.530783067,0.543353707,-1.415649031,1.068170513,1.370693784,0.104301805,-0.228105384,-0.085423522,-0.524283522,0.48341973,-0.667823186,-1.260812426,-0.984793401,0.31697233,-1.028361901,-1.052510842,1
-0.446201301,-1.091576652,-1.251569489,-1.503601654,0.101230504,-0.305971124,-0.753013454,-0.468137059,0.056262263,-0.507528889,-0.827185234,-1.349629385,-1.515145374,-0.007354733,0.28498506,-1.405027677,-1.414653677,-1.414425199,-0.217659877,-0.155898102,-0.123503179,-0.501868723,-0.674154765,-0.829347612,-0.556019876,-0.216460745,-1.319377365,-1.347101299,-1.033113129,-0.676425832,-0.655248825,-1.116349546,-1.211069659,1.0567127,0.538943192,-1.425637027,1.068170513,1.370693784,0.329141534,-0.200613739,-0.010711083,-0.686521148,0.477646183,-0.836601342,-1.270831882,-1.051441682,0.333850883,-1.02963863,-1.002270956,1
-0.738513534,-1.113805312,-1.154085423,-1.551924818,1.073200323,-0.240263126,-0.831163966,-0.468137059,-0.16284046,-0.700379104,-0.996992458,-1.358711244,-1.517471686,-0.249743376,0.004670436,-1.402194587,-1.41321982,-1.412804685,-0.24523187,-0.290627981,-0.041222053,-0.443458268,-1.061927818,-1.130643285,-0.393454808,-0.377852895,-1.441793537,-1.267683961,-1.361591094,-1.225106525,-0.644784578,-0.591852837,-1.278302548,1.396021057,0.445803489,-1.413711062,0.306995698,0.941604722,0.599246027,-0.165749536,0.0546623,-0.760590885,0.472464794,-1.346526834,-1.218198032,-1.194981046,0.35256702,-1.040916401,-0.931176779,-1
-0.441958744,-0.868567452,-0.987712003,-1.477602002,1.115702471,0.245634784,-0.722890342,0.12160534,0.013681179,-0.526766757,-0.800982304,-1.346739703,-1.514282081,-0.156743686,0.551439963,-1.396624445,-1.406050534,-1.404391169,-0.208425238,-0.343810828,-0.040481199,-0.375070872,-0.740633529,-1.063059634,-0.295915766,-0.298044674,-1.303381099,-1.07881971,-1.307320676,-0.854425457,-0.572930089,-0.562245582,-0.856166087,0.971269206,0.438279669,-1.408940676,0.306995698,0.941604722,-0.142799283,-0.154379808,0.098244556,-0.62511513,0.468023603,-1.171763637,-1.203739577,-1.131805976,0.44036272,-1.063826589,-1.292335201,1
-1.023189162,-1.041736546,-0.807226455,-1.500822681,1.20429511,1.789652761,-0.702766049,-0.468137059,-0.09054088,-0.719879473,-0.746030894,-1.363252173,-1.515659871,-0.331243717,-0.524278771,-1.393485238,-1.400195618,-1.40044453,-0.204863305,-0.329628736,-0.058894514,-0.31611622,-0.873184978,-1.031058511,-0.230889739,-0.354078135,-1.39044643,-0.874379279,-1.70933426,-1.095581569,-0.304033845,-0.783315659,-1.328810739,1.586525518,0.504437396,-1.401188799,0.306995698,1.275741302,0.104301805,-0.1581105,0.117960338,-0.769713496,0.464322611,-1.099943146,-1.185603094,-0.630889561,0.545785618,-1.0773741,-1.265793374,-1
-1.186103381,-1.032379545,-0.565616202,-1.225559231,1.269545608,1.703384601,-0.813919346,-0.468137059,-0.184940506,-0.824787228,-0.889093582,-1.34839095,-1.512587217,-0.127245365,0.610827459,-1.387518944,-1.388007832,-1.391833682,-0.15288548,-0.382811583,-0.007204495,-0.25679877,-0.629282868,-1.088642666,-0.165863712,-0.236634764,-1.073157613,-0.518116653,-1.497655247,-0.774179504,-0.354122703,-0.988294178,-1.296953238,1.145857985,0.489649198,-1.402083246,-0.454712152,1.692811062,-0.142799283,-0.131906832,0.138713793,-0.755960934,0.460917698,-0.118396424,-1.189281122,-0.891393722,0.742271032,-1.098581983,-1.362481456,1
-0.883396882,-0.683232606,-0.2400944,-0.727278019,1.600599616,1.547076053,-0.801158715,-0.468137059,-0.260682841,-0.941663053,-0.952209712,-1.357059997,-1.514319536,-0.318698687,-0.517162577,-1.381720715,-1.380480082,-1.386691092,-0.123070789,-0.467904138,0.042371003,-0.211630437,-0.912287147,-1.234223301,-0.133350698,-0.334348043,-0.828658075,-0.164473859,-1.42456518,-1.109148041,-0.431348839,-0.037119774,-0.921119229,1.437960121,0.46733718,-1.386430417,-0.454712152,1.275741302,0.104301805,-0.099263279,0.17503234,-0.753039994,0.458104944,-0.147124621,-1.170256839,-0.301091339,0.899826881,-1.095957596,-1.386179515,-1
-0.824001073,-0.422988647,-0.032116302,-0.225316847,1.616427226,1.448202729,-0.753099651,0.12160534,-0.149208801,-0.801167063,-0.884603663,-1.343024397,-1.50945948,-0.392335897,-0.565460595,-1.372729257,-1.366380487,-1.374797358,-0.024128229,-0.30126455,0.054101196,-0.174262257,-0.62295478,-0.836720076,0.094240398,-0.247387664,-0.228973135,0.226698516,-0.703357356,-0.796470345,-0.399293365,-0.036352963,-0.632780344,0.853759207,0.534273235,-1.374057228,-0.454712152,1.275741302,-0.142799283,-0.07661265,0.198898813,-0.39808187,0.455884349,-0.484680932,-1.183827494,0.07511979,0.989528223,-1.104752838,-1.253470384,-1
-0.900579241,-0.087845115,0.360965775,0.312208753,1.55171933,1.435884877,-0.716103671,0.71134774,-0.186187881,-0.856119555,-0.918992977,-1.332704103,-1.505654561,-0.243539478,-0.545424777,-1.367267157,-1.354431677,-1.365319446,0.063600842,0.067469857,0.043435981,-0.166099305,-0.426090329,-0.404834809,0.224292453,-0.176507309,0.203189707,0.471830053,-0.141771872,-0.57298282,-0.252479993,2.655178013,-0.290798615,0.478202196,0.333465072,-1.35452846,-0.454712152,1.275741302,0.329141534,-0.066397661,0.192672777,-0.338025071,0.454255912,-0.630715932,-1.181037266,0.977660829,1.012804293,-1.103617968,-1.262949607,-1
-0.790909122,-0.06470631,1.141110423,0.80212262,1.390356544,1.620972369,-0.621885388,0.71134774,-0.006139181,-0.61154706,-0.75545485,-1.314540386,-1.494558791,0.036161992,0.286664355,-1.363809828,-1.346903928,-1.356487347,0.152781069,0.26247363,-0.002913714,-0.184964794,0.138615389,0.250245233,0.321831494,0.03421007,0.609825948,0.593337054,0.510860246,0.093635025,-0.157639042,1.231553029,-0.241548215,-0.439828292,0.355517648,-1.355721057,0.306995698,1.275741302,-0.345377653,-0.069417744,0.168806303,-0.042086979,0.453219635,0.162900503,-1.196510349,1.110877317,0.978911069,-1.089148376,-0.832592852,1
-0.389138899,0.335778388,0.975480453,1.442572599,1.161772486,1.726734161,-0.683406971,0.12160534,-0.398972865,-0.750276034,-0.926326331,-1.322383809,-1.497968377,-0.23537987,-0.493373477,-1.364241994,-1.35490963,-1.356391671,0.167160722,-0.017622699,-0.07153534,-0.231947117,0.02176572,0.344505755,0.28931848,-0.00880153,0.6291762,0.54393944,0.604714696,-0.118548893,-0.027324298,1.20203028,0.084445804,-0.168593233,0.383018508,-1.337384885,0.306995698,0.941604722,0.104301805,-0.090025375,0.132487757,-0.133076391,0.452479436,0.119808208,-1.179261666,1.878677125,0.872331173,-1.073685772,-0.784248811,-1
-0.466141323,0.157371028,0.802925853,1.955151695,0.897985818,2.037388456,-0.52899348,0.71134774,-0.418091254,-0.621395682,-0.872948288,-1.305458527,-1.485311141,0.175470174,0.20322621,-1.362267235,-1.362676356,-1.352367295,0.214653151,0.000104917,-0.115523562,-0.2856412,0.552106874,1.042386741,0.321831494,0.208229479,0.832697462,0.458819535,1.097435847,0.605954355,0.06995831,0.618120837,-0.031978526,-1.024029206,0.650503282,-1.336490438,0.306995698,0.941604722,0.104301805,-0.095976717,0.081641792,0.010575156,0.452627476,0.623748659,-1.192832321,1.693382492,0.766976334,-1.049356996,-0.653435525,-1
0.461281811,1.156781508,0.716807077,2.739423537,0.574241585,2.19308526,-0.351551394,1.301097217,0.068830642,-0.19031673,-0.502283531,-1.30133041,-1.48246047,0.151950286,0.556609736,-1.36774134,-1.36745588,-1.358586241,0.166764951,0.198654213,-0.205043452,-0.356205383,0.749360485,1.322844813,0.159266426,0.278172654,0.587640367,0.215194895,0.898061343,0.805654974,-0.008872344,2.849410744,0.74101299,-1.23267311,0.534273235,-1.345136763,0.306995698,0.607468141,-0.345377653,-0.12551136,0.035984191,-0.00181872,0.453515714,0.696766159,-1.180149466,2.030237237,0.600232563,-1.022261975,-0.674289817,1
4.362313704,3.099819142,0.694022952,2.742114695,0.247287808,2.078522308,-0.479266774,0.71134774,-0.324247355,-0.469189263,-0.553993425,-1.321145374,-1.490809228,-0.421071727,0.16028632,-1.375928488,-1.369128713,-1.370904537,0.054498126,0.159653458,-0.287895653,-0.415160035,0.60403442,1.268772787,-0.06832467,0.216713418,0.085830447,-0.01063262,0.179044848,0.61161152,-0.056589306,2.454171262,2.602760657,-0.83625238,0.138624078,-1.392393399,-0.454712152,0.941604722,-0.142799283,-0.168591967,-0.012786429,0.084119407,0.45529219,0.292177388,-1.217310232,1.966755217,0.413275365,-1.025170079,-0.635425,1
-0.805545947,-0.741019055,-0.268292044,0.627608453,-0.334842663,0.154341707,-0.910985638,0.12160534,-0.83720584,-0.978765525,-1.136594279,-1.356647185,-1.556976895,-0.467551071,-0.067626925,-1.379127718,-1.374027725,-1.383707194,-0.072544121,-0.084987639,-0.365191448,-0.44309547,-0.434110419,-1.173299296,-0.295915766,-0.176063382,-0.4118475,-0.063506928,-0.728776211,-0.730225206,-0.324892576,0.206130444,-0.344706775,0.845804725,-0.063221853,-1.395374891,-1.215886967,0.340639649,0.104301805,-0.207941883,-0.05844403,-0.082109065,0.457808865,-0.336251916,-1.30520242,1.238331811,0.126339962,-1.022261975,-0.227818381,1
-0.100220713,-0.387616223,-0.243550232,1.009114571,-0.426982693,0.197141635,-0.888412655,-0.468137059,-0.853480214,-0.994598181,-1.160354563,-1.361600926,-1.558823506,-0.534110454,-0.233060095,-1.372927334,-1.369606666,-1.377189261,-0.03230748,-0.127533916,-0.371488709,-0.43475112,-0.624985182,-1.498622929,-0.32842878,-0.237522618,-0.076241424,0.140702051,-0.308419355,-0.98537677,-0.333752304,-0.073292393,0.11951657,1.111634902,-0.078269493,-1.355124758,-1.215886967,0.340639649,0.104301805,-0.204033539,-0.105139304,-0.057922545,0.461213778,-0.284780563,-1.301524392,1.663731748,-0.035639701,-1.028078184,-0.267631121,-1
0.559072768,-0.175447571,-0.475306078,1.207501864,-0.367112149,0.194428636,-0.614957988,-0.468137059,-0.802346438,-0.595801904,-0.877462579,-1.33435535,-1.544885806,-0.456030104,-0.348722292,-1.367861386,-1.365902535,-1.364123495,0.069669319,0.007195963,-0.363107796,-0.439286093,0.1629633,1.004549996,-0.198376725,0.062473426,0.598190728,0.255826907,0.872342652,0.062887929,-0.140582321,0.474419393,0.392221499,-0.218375926,0.309596402,-1.343944166,-1.215886967,0.607468141,0.599246027,-0.193729724,-0.157022942,0.241348354,0.465506928,0.318511568,-1.363163069,1.450207684,-0.28194407,-1.045952386,-0.457215594,-1
5.147823279,1.07367117,-0.690212932,1.234434161,-0.535605551,0.180579339,-0.581548846,0.12160534,-0.760097414,-0.39612182,-0.805231209,-1.314953198,-1.536386892,-0.228206371,0.37889269,-1.368431605,-1.36996513,-1.364267009,0.054761973,0.191563167,-0.38040983,-0.475747278,0.618331839,1.625697381,-0.263402753,0.242263887,0.754194304,0.044300128,1.416503988,1.119818011,-0.213273951,1.984905817,2.448317612,-1.279160471,0.12383588,-1.368392395,-1.215886967,0.340639649,0.104301805,-0.203855887,-0.203718216,0.411236286,0.470836357,0.361603863,-1.364050869,0.506508596,-0.45801188,-1.042264059,-0.241089295,1
0.102785677,-0.866908185,-1.176670287,-0.072659733,-1.237374732,-0.979917083,-0.839963067,-0.468137059,-0.899751807,-0.794193791,-1.083264981,-1.335593786,-1.556575061,-0.597529914,0.290737881,-1.373887703,-1.37498363,-1.375233881,-0.06476064,0.088742995,-0.44199334,-0.510031675,0.072931865,-0.135027978,-0.523506862,0.027945766,0.305758579,-0.361857487,1.006520917,0.077618008,-0.405327747,-0.655962418,-0.023616177,0.090125611,-0.164923144,-1.371224811,-1.215886967,0.340639649,0.104301805,-0.235922071,-0.226547016,0.206784686,0.476609905,-0.078895153,-1.398548236,-0.119153142,-0.616860843,-1.033397887,-0.074254958,1
0.939205947,-0.633787211,-1.141098489,-0.195552659,-0.963314451,-0.979498878,-0.807959459,-1.057886536,-1.066332298,-0.74651353,-1.008474519,-1.346326891,-1.557723939,-0.725710798,0.049085512,-1.375376275,-1.376417487,-1.37794271,-0.120696167,0.06037881,-0.47307835,-0.510757271,-0.032649069,-0.367213185,-0.58853289,-0.012402272,-0.239376543,-0.715633243,0.348853225,-0.204232159,-0.381818074,0.105730354,0.470489543,0.323805304,-0.383113925,-1.379871136,-0.454712152,-0.260325423,0.599246027,-0.252310467,-0.25041349,0.17576686,0.482827572,-0.26682544,-1.416684719,-0.225875137,-0.719493336,-1.031482794,-0.19938071,1
